# resistance (ohms),time (s),res min,res_max
1.026712365770962089e+07,0.000000000000000000e+00,1.000000000000000000e+07,1.200000000000000000e+07
1.007254879174111411e+07,6.966858530044555664e+01,1.000000000000000000e+07,1.200000000000000000e+07
1.015054134902649559e+07,1.297157742977142334e+02,1.000000000000000000e+07,1.200000000000000000e+07
1.062848662588086911e+07,1.905764513015747070e+02,1.000000000000000000e+07,1.200000000000000000e+07
1.086191985439240374e+07,2.506244709491729736e+02,1.000000000000000000e+07,1.200000000000000000e+07
1.081223040406282619e+07,3.106724905967712402e+02,1.000000000000000000e+07,1.200000000000000000e+07
