# resistance (ohms),time (s),res min,res_max
2.917654647746244445e+07,0.000000000000000000e+00,2.800000000000000000e+07,4.600000000000000000e+07
2.787956308102220297e+07,6.967695307731628418e+01,2.800000000000000000e+07,4.600000000000000000e+07
2.717533432084784657e+07,1.297249727249145508e+02,2.800000000000000000e+07,4.600000000000000000e+07
2.813876495181590319e+07,1.897729933261871338e+02,2.800000000000000000e+07,4.600000000000000000e+07
2.490823085414637998e+07,2.498210129737854004e+02,2.800000000000000000e+07,4.600000000000000000e+07
2.779946750147800520e+07,3.098690333366394043e+02,2.800000000000000000e+07,4.600000000000000000e+07
