# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.198471099999999997e-08,-1.196176099999999976e-08,-1.198071330000000113e-08,-1.200690599999999940e-08,-1.193913929999999997e-08
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.186653090000000067e-08,-1.204101640000000035e-08,-1.206419139999999950e-08,-1.201520460000000109e-08,-1.191642190000000111e-08
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.249129839999999998e-08,-1.244473900000000111e-08,-1.240532170000000088e-08,-1.267550310000000090e-08,-1.285639049999999985e-08
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.225228730000000006e-08,-1.241886030000000037e-08,-1.215262960000000074e-08,-1.213812590000000132e-08,-1.216621820000000128e-08
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.168850519999999909e-08,-1.171774280000000018e-08,-1.162486070000000013e-08,-1.154027399999999910e-08,-1.137537170000000197e-08
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.122704740000000043e-08,-1.123158740000000009e-08,-1.130984090000000060e-08,-1.138389380000000045e-08,-1.153992200000000105e-08
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.113291030000000069e-08,-1.114718660000000041e-08,-1.120123730000000005e-08,-1.115845580000000109e-08,-1.126864110000000126e-08
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.047451040000000059e-08,-1.043925819999999963e-08,-1.051766420000000077e-08,-1.041414220000000048e-08,-1.039198449999999970e-08
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.116639769999999991e-08,-1.126247379999999903e-08,-1.119688400000000035e-08,-1.118595760000000142e-08,-1.127650140000000054e-08
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.188245980000000111e-08,-1.178246240000000104e-08,-1.182391710000000057e-08,-1.186446920000000024e-08,-1.185639330000000171e-08
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.037845550000000143e-09,-7.754864849999999725e-09,-7.861546100000000421e-09,-7.690116449999999605e-09,-7.735535300000001342e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.923033685000000024e-09,-3.877830760000000530e-09,-3.893213270000000340e-09,-3.833242864999999724e-09,-3.793654110000000343e-09
