# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.387550490000000064e-08,-1.283915640000000025e-08,-1.302335000000000094e-08,-1.274526659999999992e-08,-1.306631239999999966e-08
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.214272540000000174e-08,-1.229705150000000073e-08,-1.244768000000000059e-08,-1.231459040000000154e-08,-1.196056580000000092e-08
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.236398069999999954e-08,-1.230568030000000014e-08,-1.239876329999999971e-08,-1.237860270000000193e-08,-1.204315580000000074e-08
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.284922090000000071e-08,-1.346617369999999874e-08,-1.312123290000000029e-08,-1.289332160000000164e-08,-1.269694260000000103e-08
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.092276290000000013e-08,-1.080538000000000017e-08,-1.104337590000000073e-08,-1.137250429999999948e-08,-1.135636550000000161e-08
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.282165760000000064e-08,-1.299663309999999936e-08,-1.351203020000000019e-08,-1.378982100000000058e-08,-1.402386370000000159e-08
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.383603790000000111e-08,-1.393504370000000107e-08,-1.366372010000000090e-08,-1.384062649999999972e-08,-1.361112390000000004e-08
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.238538500000000003e-08,-1.256144540000000048e-08,-1.263453560000000117e-08,-1.263320629999999929e-08,-1.248816839999999980e-08
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.031365649999999861e-08,-1.041040739999999941e-08,-1.045759859999999951e-08,-1.015543199999999935e-08,-1.025843829999999904e-08
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.924464200000000794e-09,-9.743332139999999295e-09,-9.708385449999999597e-09,-9.829347140000000678e-09,-9.964773830000000426e-09
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.024077160000000050e-08,-1.052296249999999896e-08,-1.097438260000000073e-08,-1.107552950000000161e-08,-1.074246400000000018e-08
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.946624204999999774e-09,-3.703896245000000126e-09,-3.489944935000000215e-09,-3.808732915000000204e-09,-3.744883899999999999e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.157740099999999346e-09,-7.061705950000000372e-09,-7.101992099999999633e-09,-7.088761599999999924e-09,-7.097137850000000720e-09
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.207403950000000461e-09,-5.079823599999999845e-09,-5.205904549999999779e-09,-5.187247299999999812e-09,-5.063764300000000023e-09
