# resistance (ohms),current (A),time (s),res min,res_max
1.128978209871557951e+08,-8.857566880000000007e-10,1.000000000000000000e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.129736612946218252e+08,-8.851620710000000354e-10,1.004999999999999893e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.131542432375018597e+08,-8.837494480000000158e-10,1.010000000000000009e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.132271060628398359e+08,-8.831807459999999983e-10,1.014999999999999902e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.132299161029277444e+08,-8.831588280000000508e-10,1.020000000000000018e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.133701191934547126e+08,-8.820666390000001188e-10,1.024999999999999911e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134819859665747732e+08,-8.811971270000000199e-10,1.030000000000000027e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134381622877953500e+08,-8.815375530000001194e-10,1.034999999999999920e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134754939418321699e+08,-8.812475410000000804e-10,1.040000000000000036e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135620670735066384e+08,-8.805757290000000334e-10,1.044999999999999929e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135038807459218502e+08,-8.810271450000001100e-10,1.050000000000000044e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134309192311362326e+08,-8.815938430000000305e-10,1.054999999999999938e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134907713554963171e+08,-8.811289129999999722e-10,1.060000000000000053e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134737184031438231e+08,-8.812613300000000464e-10,1.064999999999999947e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134118148157586008e+08,-8.817423490000000800e-10,1.070000000000000062e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134708540171410143e+08,-8.812835760000000281e-10,1.074999999999999956e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135492010760535449e+08,-8.806755050000000382e-10,1.080000000000000071e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135050670370176584e+08,-8.810179370000000161e-10,1.084999999999999964e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135417406592170447e+08,-8.807333710000000836e-10,1.090000000000000080e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.136335457826862782e+08,-8.800218220000000586e-10,1.094999999999999973e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.136072901107331812e+08,-8.802252030000000231e-10,1.100000000000000089e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135720110246758759e+08,-8.804986290000000648e-10,1.104999999999999982e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.136805264539723396e+08,-8.796581360000000512e-10,1.110000000000000098e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.136951413112420440e+08,-8.795450609999999885e-10,1.114999999999999991e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.136308786222021431e+08,-8.800424780000000919e-10,1.120000000000000107e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.136932410057203174e+08,-8.795597620000000673e-10,1.125000000000000000e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.137039041430515498e+08,-8.794772770000000985e-10,1.129999999999999893e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135948380106484890e+08,-8.803216920000000885e-10,1.135000000000000009e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135596280405258089e+08,-8.805946420000001397e-10,1.140000000000000124e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.135703155287960917e+08,-8.805117740000000985e-10,1.145000000000000018e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134776356329553127e+08,-8.812309090000000436e-10,1.149999999999999911e+00,1.100000000000000000e+08,1.230000000000000000e+08
1.134047079733169526e+08,-8.817976060000000216e-10,1.155000000000000027e+00,1.100000000000000000e+08,1.230000000000000000e+08
