# resistance (ohms),current (A),time (s),res min,res_max
6.950940339543843269e+07,-1.438654270000000193e-09,1.000000000000000000e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.937128038565270603e+07,-1.441518730000000135e-09,1.004999999999999893e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.930463053413848579e+07,-1.442905029999999919e-09,1.010000000000000009e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.922953146000020206e+07,-1.444470270000000248e-09,1.014999999999999902e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.917153105083051324e+07,-1.445681460000000213e-09,1.020000000000000018e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.917207794644536078e+07,-1.445670030000000168e-09,1.024999999999999911e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.915922651131530106e+07,-1.445938670000000148e-09,1.030000000000000027e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.913868055022996664e+07,-1.446368359999999974e-09,1.034999999999999920e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.916871871810111403e+07,-1.445740240000000049e-09,1.040000000000000036e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.918711976877830923e+07,-1.445355730000000067e-09,1.044999999999999929e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.916282877518938482e+07,-1.445863360000000088e-09,1.050000000000000044e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.916684666762121022e+07,-1.445779370000000032e-09,1.054999999999999938e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.917266360803131759e+07,-1.445657790000000236e-09,1.060000000000000053e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.907780583495667577e+07,-1.447642969999999972e-09,1.064999999999999947e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.899154180255471170e+07,-1.449453040000000095e-09,1.070000000000000062e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.896514292712078989e+07,-1.450007870000000273e-09,1.074999999999999956e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.891710368897336721e+07,-1.451018610000000032e-09,1.080000000000000071e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.885346511225563288e+07,-1.452359729999999973e-09,1.084999999999999964e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.884740879936942458e+07,-1.452487490000000002e-09,1.090000000000000080e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.885146313077132404e+07,-1.452401960000000117e-09,1.094999999999999973e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.883175956857134402e+07,-1.452817720000000135e-09,1.100000000000000089e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.883837087139029801e+07,-1.452678190000000201e-09,1.104999999999999982e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.887214513680593669e+07,-1.451965810000000052e-09,1.110000000000000098e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.887199856691144407e+07,-1.451968900000000168e-09,1.114999999999999991e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.887250563499346375e+07,-1.451958209999999904e-09,1.120000000000000107e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.887013542857588828e+07,-1.452008179999999992e-09,1.125000000000000000e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.879468580314682424e+07,-1.453600650000000233e-09,1.129999999999999893e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.871418775435802341e+07,-1.455303529999999936e-09,1.135000000000000009e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.869443195770488679e+07,-1.455722060000000092e-09,1.140000000000000124e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.863907924793533981e+07,-1.456895999999999970e-09,1.145000000000000018e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.856877546918596327e+07,-1.458389760000000137e-09,1.149999999999999911e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.856214345499984920e+07,-1.458530830000000107e-09,1.155000000000000027e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.859345734065538645e+07,-1.457864990000000070e-09,1.159999999999999920e+00,5.850000000000000000e+07,6.220000000000000000e+07
6.858735165421752632e+07,-1.457994769999999998e-09,1.165000000000000036e+00,5.850000000000000000e+07,6.220000000000000000e+07
