# resistance (ohms),current (A),time (s),res min,res_max
1.026931930687812567e+08,-9.737743760000001364e-10,1.000000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.027145708772272021e+08,-9.735717059999999684e-10,1.004999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.026172600940553099e+08,-9.744949330000000882e-10,1.010000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.025890614831756800e+08,-9.747627920000001668e-10,1.014999999999999902e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.025557851321502179e+08,-9.750790740000000806e-10,1.020000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.023680971610497087e+08,-9.768668440000001256e-10,1.024999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.021921062130630910e+08,-9.785491630000001146e-10,1.030000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.021009104219745249e+08,-9.794231960000001285e-10,1.034999999999999920e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.018910814560129791e+08,-9.814401670000001796e-10,1.040000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.016925897687776983e+08,-9.833558199999999950e-10,1.044999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.016345117278700471e+08,-9.839177490000000124e-10,1.050000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.015388554717294872e+08,-9.848446640000001414e-10,1.054999999999999938e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.014031641545217484e+08,-9.861625210000000369e-10,1.060000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.013493075193025619e+08,-9.866865639999999880e-10,1.064999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.012874854855033308e+08,-9.872888000000000411e-10,1.070000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.011138673290811479e+08,-9.889840299999999933e-10,1.074999999999999956e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.009620275837305486e+08,-9.904713920000000726e-10,1.080000000000000071e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.008774006615925282e+08,-9.913023069999999985e-10,1.084999999999999964e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.007346222421596646e+08,-9.927073510000001085e-10,1.090000000000000080e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.006135612165565491e+08,-9.939018040000001890e-10,1.094999999999999973e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.006491129017675221e+08,-9.935507340000000714e-10,1.100000000000000089e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.006506633594844937e+08,-9.935354290000000316e-10,1.104999999999999982e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.005647321141782403e+08,-9.943843920000000362e-10,1.110000000000000098e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.005741852650193423e+08,-9.942909280000000046e-10,1.114999999999999991e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.005903689998653233e+08,-9.941309590000001556e-10,1.120000000000000107e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.004972205508836657e+08,-9.950523950000000105e-10,1.125000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.003933691296064109e+08,-9.960817220000000374e-10,1.129999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.003454179283351153e+08,-9.965577109999999980e-10,1.135000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.002226761449763775e+08,-9.977781860000000687e-10,1.140000000000000124e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.000774822885698974e+08,-9.992257770000000598e-10,1.145000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
1.000625335800481737e+08,-9.993750550000001156e-10,1.149999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.999368339901968837e+07,-1.000063170000000016e-09,1.155000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.983549805479018390e+07,-1.001647729999999969e-09,1.159999999999999920e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.978806710943098366e+07,-1.002123829999999948e-09,1.165000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.976892817851360142e+07,-1.002316069999999976e-09,1.169999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.963458716254375875e+07,-1.003667530000000070e-09,1.175000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.955300204317602515e+07,-1.004490050000000132e-09,1.179999999999999938e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.955673359932239354e+07,-1.004452399999999918e-09,1.185000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.948606889613221586e+07,-1.005165860000000122e-09,1.189999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.932982859952700138e+07,-1.006746930000000037e-09,1.195000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.925361184637913108e+07,-1.007520009999999891e-09,1.199999999999999956e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.915687799056524038e+07,-1.008502910000000123e-09,1.205000000000000071e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.902459682853329182e+07,-1.009850110000000058e-09,1.209999999999999964e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.900380882503122091e+07,-1.010062149999999987e-09,1.215000000000000080e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.900903441597600281e+07,-1.010008840000000116e-09,1.219999999999999973e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.892921686751456559e+07,-1.010823730000000103e-09,1.225000000000000089e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.892823817820166051e+07,-1.010833730000000189e-09,1.229999999999999982e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.897753141742327809e+07,-1.010330310000000104e-09,1.235000000000000098e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.891653651146361232e+07,-1.010953310000000175e-09,1.239999999999999991e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.883419336542268097e+07,-1.011795580000000122e-09,1.245000000000000107e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.885100240798075497e+07,-1.011623530000000078e-09,1.250000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.885080209221281111e+07,-1.011625580000000111e-09,1.254999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.879466361019687355e+07,-1.012200420000000092e-09,1.260000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.883502757655404508e+07,-1.011787040000000130e-09,1.265000000000000124e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.883680447367006540e+07,-1.011768849999999956e-09,1.270000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.876157820251378417e+07,-1.012539510000000196e-09,1.274999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.874614319782552123e+07,-1.012697780000000066e-09,1.280000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.882432456390653551e+07,-1.011896620000000029e-09,1.285000000000000142e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.882348369718377292e+07,-1.011905230000000127e-09,1.290000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.884728350712610781e+07,-1.011661590000000258e-09,1.294999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.896688273182483017e+07,-1.010439020000000057e-09,1.300000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.903750794057978690e+07,-1.009718460000000071e-09,1.304999999999999938e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.906909820936666429e+07,-1.009396490000000131e-09,1.310000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.922745571307486296e+07,-1.007785589999999888e-09,1.314999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.942215149595491588e+07,-1.005812069999999981e-09,1.320000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.950572323088076711e+07,-1.004967320000000153e-09,1.324999999999999956e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.960426528173708916e+07,-1.003973070000000025e-09,1.330000000000000071e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.974411942834211886e+07,-1.002565370000000036e-09,1.334999999999999964e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.973660261405844986e+07,-1.002640930000000176e-09,1.340000000000000080e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.970135953272366524e+07,-1.002995349999999914e-09,1.344999999999999973e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.971201077336426079e+07,-1.002888210000000130e-09,1.350000000000000089e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.961539889103753865e+07,-1.003860860000000197e-09,1.354999999999999982e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.949894817174412310e+07,-1.005035750000000171e-09,1.359999999999999876e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.948789699389259517e+07,-1.005147390000000148e-09,1.364999999999999991e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.945842698421701789e+07,-1.005445219999999879e-09,1.370000000000000107e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.928741422808502614e+07,-1.007177000000000109e-09,1.375000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.917872970117618144e+07,-1.008280710000000016e-09,1.379999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.910845306204336882e+07,-1.008995670000000078e-09,1.385000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.893854670613245666e+07,-1.010728410000000034e-09,1.390000000000000124e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.883070917210750282e+07,-1.011831249999999995e-09,1.395000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.893101770644600689e+07,-1.010805330000000028e-09,1.399999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.901256648681463301e+07,-1.009972810000000087e-09,1.405000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.901920291284392774e+07,-1.009905120000000058e-09,1.410000000000000142e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.912621529855127633e+07,-1.008814869999999933e-09,1.415000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.921069557967936993e+07,-1.007955839999999978e-09,1.419999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.915540123317390680e+07,-1.008517930000000031e-09,1.425000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.913622606231901050e+07,-1.008713000000000051e-09,1.429999999999999938e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.915832332834112644e+07,-1.008488210000000193e-09,1.435000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.903080531454758346e+07,-1.009786800000000101e-09,1.439999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.889239234967267513e+07,-1.011200129999999941e-09,1.445000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.884708320643015206e+07,-1.011663640000000084e-09,1.449999999999999956e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.875196184350597858e+07,-1.012638109999999987e-09,1.455000000000000071e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.864050402219972014e+07,-1.013782330000000027e-09,1.459999999999999964e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.866503835149507225e+07,-1.013530239999999946e-09,1.465000000000000080e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.865960274434708059e+07,-1.013586080000000128e-09,1.469999999999999973e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.853540812247669697e+07,-1.014863609999999898e-09,1.475000000000000089e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.848283839043037593e+07,-1.015405340000000036e-09,1.479999999999999982e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.848576074651262164e+07,-1.015375210000000027e-09,1.484999999999999876e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.837135596100120246e+07,-1.016556079999999963e-09,1.489999999999999991e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.825391783567214012e+07,-1.017771119999999914e-09,1.495000000000000107e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.824974948770125210e+07,-1.017814299999999948e-09,1.500000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.815732204052975774e+07,-1.018772700000000022e-09,1.504999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.797688413736706972e+07,-1.020648910000000093e-09,1.510000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.795638683870525658e+07,-1.020862480000000014e-09,1.515000000000000124e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.795463090215098858e+07,-1.020880780000000057e-09,1.520000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.784448788870167732e+07,-1.022029979999999948e-09,1.524999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.782019435307495296e+07,-1.022283800000000084e-09,1.530000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.783128679575328529e+07,-1.022167890000000110e-09,1.535000000000000142e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.772982032157528400e+07,-1.023229140000000089e-09,1.540000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.766796634080594778e+07,-1.023877160000000154e-09,1.544999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.773082701975901425e+07,-1.023218600000000080e-09,1.550000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.772945833555220068e+07,-1.023232930000000015e-09,1.555000000000000160e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.765530682521043718e+07,-1.024009890000000196e-09,1.560000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.768729815239910781e+07,-1.023674540000000002e-09,1.564999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.768330655882743001e+07,-1.023716370000000019e-09,1.570000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.756925043408805132e+07,-1.024913069999999955e-09,1.575000000000000178e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.754513237693841755e+07,-1.025166480000000126e-09,1.580000000000000071e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.758243517728127539e+07,-1.024774590000000148e-09,1.584999999999999964e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.753784534237331152e+07,-1.025243069999999891e-09,1.589999999999999858e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.752896993208189309e+07,-1.025336370000000060e-09,1.594999999999999973e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.761979224887721241e+07,-1.024382430000000002e-09,1.600000000000000089e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.764596475218927860e+07,-1.024107860000000075e-09,1.604999999999999982e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.763851583246125281e+07,-1.024185990000000083e-09,1.609999999999999876e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.772897505496253073e+07,-1.023237990000000015e-09,1.614999999999999991e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.779344446143551171e+07,-1.022563430000000011e-09,1.620000000000000107e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.772605159583710134e+07,-1.023268600000000095e-09,1.625000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.772377101803776622e+07,-1.023292480000000180e-09,1.629999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.774590705142295361e+07,-1.023060740000000175e-09,1.635000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.764218342295062542e+07,-1.024147520000000145e-09,1.640000000000000124e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.750622182326142490e+07,-1.025575580000000048e-09,1.645000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.738986114864543080e+07,-1.026800930000000018e-09,1.649999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.717211461155515909e+07,-1.029101819999999932e-09,1.655000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.688008066390523314e+07,-1.032203930000000149e-09,1.660000000000000142e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.669383473341169953e+07,-1.034192100000000176e-09,1.665000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.651787165931738913e+07,-1.036077550000000050e-09,1.669999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.627302475287292898e+07,-1.038712560000000055e-09,1.675000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.612017451732678711e+07,-1.040364319999999923e-09,1.680000000000000160e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.597553744789355993e+07,-1.041932170000000091e-09,1.685000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.571464111642171443e+07,-1.044772239999999951e-09,1.689999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.549123340344460309e+07,-1.047216549999999964e-09,1.695000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.539409820372150838e+07,-1.048282880000000032e-09,1.700000000000000178e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.523213461344112456e+07,-1.050065720000000242e-09,1.705000000000000071e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.504838319135876000e+07,-1.052095750000000213e-09,1.709999999999999964e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.497006709682725370e+07,-1.052963350000000087e-09,1.714999999999999858e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.488412954101330042e+07,-1.053917030000000021e-09,1.719999999999999973e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.474855651758502424e+07,-1.055425050000000019e-09,1.725000000000000089e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.472773198970758915e+07,-1.055657070000000237e-09,1.729999999999999982e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.475239177066759765e+07,-1.055382330000000173e-09,1.734999999999999876e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.465510811686295271e+07,-1.056467019999999932e-09,1.739999999999999991e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.460233600602275133e+07,-1.057056350000000147e-09,1.745000000000000107e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.467573669060565531e+07,-1.056236830000000007e-09,1.750000000000000000e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.468813662089154124e+07,-1.056098510000000086e-09,1.754999999999999893e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.465128252677126229e+07,-1.056509720000000102e-09,1.760000000000000009e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.470272808917671442e+07,-1.055935790000000039e-09,1.765000000000000124e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.469992548252263665e+07,-1.055967040000000074e-09,1.770000000000000018e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.459802159967979789e+07,-1.057104560000000047e-09,1.774999999999999911e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.457712901061880589e+07,-1.057338080000000123e-09,1.780000000000000027e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.461100448976521194e+07,-1.056959500000000087e-09,1.785000000000000142e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.454072771533948183e+07,-1.057745189999999865e-09,1.790000000000000036e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.450379088254076242e+07,-1.058158610000000006e-09,1.794999999999999929e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.457373188494546711e+07,-1.057376059999999946e-09,1.800000000000000044e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.456937715898932517e+07,-1.057424750000000123e-09,1.805000000000000160e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.453805534407129884e+07,-1.057775090000000091e-09,1.810000000000000053e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.460230557738582790e+07,-1.057056690000000007e-09,1.814999999999999947e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.461363622816684842e+07,-1.056930100000000021e-09,1.820000000000000062e+00,9.429000000000000000e+07,1.042000000000000000e+08
9.453094346126012504e+07,-1.057854670000000147e-09,1.825000000000000178e+00,9.429000000000000000e+07,1.042000000000000000e+08
