# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
2.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.314990980000000318e-09,-2.326391380000000220e-09,-2.367059320000000168e-09,-2.347918439999999973e-09,-2.277949560000000498e-09
2.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.248387160000000095e-09,-2.302017240000000400e-09,-2.296879600000000320e-09,-2.364588480000000260e-09,-2.154390940000000095e-09
2.400000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.092442960000000224e-09,-1.962315166000000327e-09,-2.211993539999999980e-09,-2.221317520000000055e-09,-2.189609840000000373e-09
2.600000000000000533e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.929763454000000211e-09,-2.300169639999999977e-09,-2.093124400000000478e-09,-2.171100259999999999e-09,-2.162330460000000309e-09
2.800000000000000711e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.293915999999999836e-09,-2.264393860000000522e-09,-2.284037300000000281e-09,-2.206866920000000187e-09,-2.347557860000000505e-09
3.000000000000000888e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.535642420000000175e-09,-2.609984879999999940e-09,-2.544213340000000244e-09,-2.527948320000000108e-09,-2.618962240000000281e-09
