# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.046881740000000294e-09,-3.948774465000000144e-09,-3.943085459999999916e-09,-3.962515280000000152e-09,-3.900474149999999952e-09
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.953436960000000053e-09,-4.125475410000000549e-09,-3.968392280000000007e-09,-3.941407849999999666e-09,-3.835686694999999874e-09
-4.000000000000000222e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.005169825000000083e-09,-4.105068315000000219e-09,-4.061812440000000176e-09,-4.139265125000000428e-09,-4.180783880000000442e-09
-6.000000000000000888e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.042478019999999744e-09,-3.964261410000000406e-09,-3.828422059999999974e-09,-3.908651105000000002e-09,-3.886714174999999793e-09
-8.000000000000000444e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.930924550000000528e-09,-3.900943680000000236e-09,-3.859899079999999912e-09,-3.990567259999999999e-09,-4.001928830000000013e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.177741980000000227e-09,-4.108240939999999505e-09,-3.924497814999999720e-09,-3.688374480000000263e-09,-3.928038510000000200e-09
-1.199999999999999956e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.953155520000000335e-09,-3.977433885000000231e-09,-3.665417950000000116e-09,-3.975473820000000188e-09,-3.908225745000000232e-09
-1.399999999999999911e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.503721120000000413e-09,-3.457224980000000036e-09,-3.466138234999999878e-09,-3.466301540000000153e-09,-3.504845120000000129e-09
