# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.507664200000000619e-10,-7.848943100000000356e-10,-8.738413800000001024e-10,-8.121781100000000401e-10,-7.660651200000001013e-10
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.300986299999999889e-10,-7.291862200000000582e-10,-7.764699100000000207e-10,-7.365301800000001186e-10,-7.573080000000000281e-10
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.518151850000000524e-10,-7.392116949999999760e-10,-7.371389999999999916e-10,-7.518554000000000091e-10,-7.443779600000000817e-10
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.958002100000001250e-10,-7.194154600000000244e-10,-7.828167800000000195e-10,-7.137946950000001040e-10,-7.156060200000000269e-10
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.498449950000000555e-10,-8.341648400000000975e-10,-8.150489549999999904e-10,-7.184666549999999899e-10,-7.344784049999999579e-10
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.539154600000000604e-10,-7.643886549999999891e-10,-7.050310850000000712e-10,-8.172831400000000233e-10,-7.496088100000000337e-10
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.518494850000001295e-10,-7.477459250000000738e-10,-8.652282850000001350e-10,-7.869656850000000335e-10,-7.911379400000000462e-10
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.559900350000000444e-10,-7.584622200000000510e-10,-8.206237900000000349e-10,-7.891704899999999860e-10,-7.317901900000000326e-10
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.237661300000000690e-10,-7.820144250000000367e-10,-7.832910750000000232e-10,-7.529028150000000862e-10,-7.750784250000000929e-10
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.752766450000000480e-10,-8.143145900000000294e-10,-8.119542100000000116e-10,-8.652216050000000529e-10,-8.637521500000001066e-10
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.344113800000000307e-10,-7.949250799999999662e-10,-7.515184550000000515e-10,-8.177082450000000010e-10,-7.031861950000000366e-10
