# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
9.995297262614424527e+07,-1.000470495000000199e-09,1.000000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.998977104642196000e+07,-1.000102299999999999e-09,1.004999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.000686976612879634e+08,-9.993134950000000962e-10,1.010000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.001805062379445881e+08,-9.981981900000001326e-10,1.014999999999999902e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.001846673918633908e+08,-9.981567300000001099e-10,1.020000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.002026232315282971e+08,-9.979778650000000029e-10,1.024999999999999911e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.003082497592163086e+08,-9.969269750000000588e-10,1.030000000000000027e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.003629279035530686e+08,-9.963838450000000948e-10,1.034999999999999920e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.003801688095306456e+08,-9.962127100000000945e-10,1.040000000000000036e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.004930894419648945e+08,-9.950932999999999390e-10,1.044999999999999929e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.005679089934441596e+08,-9.943529800000000236e-10,1.050000000000000044e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.005225261431446820e+08,-9.948019000000001069e-10,1.054999999999999938e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.005280507290279269e+08,-9.947472299999999677e-10,1.060000000000000053e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.005968962105254829e+08,-9.940664550000000911e-10,1.064999999999999947e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.005958245419498533e+08,-9.940770450000001168e-10,1.070000000000000062e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006018197028170973e+08,-9.940178050000000925e-10,1.074999999999999956e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006830554953373075e+08,-9.932157849999999477e-10,1.080000000000000071e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006859015603404939e+08,-9.931877100000000972e-10,1.084999999999999964e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006484563649411947e+08,-9.935572150000001356e-10,1.090000000000000080e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006903395125702620e+08,-9.931439349999999982e-10,1.094999999999999973e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.007468545673415214e+08,-9.925868200000000844e-10,1.100000000000000089e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.007062032574045807e+08,-9.929874900000000898e-10,1.104999999999999982e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.007018044700956941e+08,-9.930308650000000612e-10,1.110000000000000098e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.007274303345672637e+08,-9.927782300000001372e-10,1.114999999999999991e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006915155974656790e+08,-9.931323350000000228e-10,1.120000000000000107e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.006929811796360016e+08,-9.931178800000000472e-10,1.125000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.007706358800953478e+08,-9.923525749999999841e-10,1.129999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.007999041917070746e+08,-9.920644349999999918e-10,1.135000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.008120709712342322e+08,-9.919447049999999583e-10,1.140000000000000124e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.009121896839163750e+08,-9.909605600000000735e-10,1.145000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
1.009804586554647982e+08,-9.902906099999999253e-10,1.149999999999999911e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
