# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
9.893188585167780519e+07,-1.010796460000000013e-09,1.000000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.891085547875265777e+07,-1.011011375000000031e-09,1.004999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.896017105463486910e+07,-1.010507550000000106e-09,1.010000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.901688315090890229e+07,-1.009928780000000196e-09,1.014999999999999902e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.899820596936114132e+07,-1.010119315000000177e-09,1.020000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.900652692608237267e+07,-1.010034420000000122e-09,1.024999999999999911e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.906983529778580368e+07,-1.009388979999999970e-09,1.030000000000000027e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.905348010807268322e+07,-1.009555645000000118e-09,1.034999999999999920e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.902938820881833136e+07,-1.009801249999999951e-09,1.040000000000000036e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.908319508585400879e+07,-1.009252880000000013e-09,1.044999999999999929e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.909092646335014701e+07,-1.009174135000000057e-09,1.050000000000000044e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
9.904842003804212809e+07,-1.009607220000000015e-09,1.054999999999999938e+00,9.000000000000000000e+07,4.770000000000000000e+08,8.000000000000000000e+00,2.000000000000000111e-01
