# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
1.789320021174097538e+09,-5.588715199999999774e-11,3.000000000000000000e+01,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.405466670837154865e+09,-7.115074449999999473e-11,6.018333333333333712e+01,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
2.941443281122092247e+09,-3.399691595000000382e-11,9.036666666666667425e+01,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
2.880801285428513527e+09,-3.471256435000000420e-11,1.205499999999999972e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
3.560735092609102726e+09,-2.808408865000000138e-11,1.507333333333333485e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
2.684493266118435860e+09,-3.725097815000000466e-11,1.809166666666666572e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
3.576742301144909382e+09,-2.795840224999999978e-11,2.110999999999999943e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
2.539370305159011841e+09,-3.937984145000000119e-11,2.412833333333333314e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
3.256907369247159004e+09,-3.070397424999999971e-11,2.714666666666666970e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
2.395562574873308182e+09,-4.174384800000000096e-11,3.016499999999999773e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
