# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.113440260000000180e-10,-2.955428560000000408e-10,-2.731056079999999988e-10,-2.738622639999999869e-10,-2.455171019999999903e-10
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.613739539999999929e-10,-3.378632200000000334e-10,-3.378304660000000087e-10,-3.358781680000000098e-10,-2.908496379999999938e-10
5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.425402799999999756e-10,-5.133931699999999790e-10,-4.720213425000000242e-10,-4.897916300000000452e-10,-4.764177485000000876e-10
6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.298481449999999582e-10,-6.262866850000000345e-10,-6.753595049999999998e-10,-6.521200600000000792e-10,-5.325931499999999890e-10
6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.153470000000001272e-10,-8.333181600000000472e-10,-8.318830499999999649e-10,-8.826878150000000676e-10,-9.258520850000001506e-10
7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.239994670000000099e-09,-1.092922150000000050e-09,-1.097205190000000058e-09,-1.149256540000000117e-09,-1.124465010000000049e-09
7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.194826540000000530e-09,-2.747056859999999892e-09,-2.967885120000000362e-09,-3.149211900000000322e-09,-2.730301460000000270e-09
7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.067916760000000073e-09,-2.316170320000000056e-09,-2.593720639999999970e-09,-2.756630100000000262e-09,-2.638652819999999930e-09
7.700000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.621379220000000143e-09,-2.554312240000000096e-09,-2.670678500000000478e-09,-2.582443720000000470e-09,-2.609041660000000279e-09
7.900000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.149160180000000296e-09,-2.541644140000000165e-09,-2.670781300000000160e-09,-2.426704899999999810e-09,-2.261194540000000088e-09
8.099999999999999645e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.511776300000000522e-09,-3.470136840000000164e-09,-3.317875280000000194e-09,-3.207892860000000098e-09,-3.336790620000000294e-09
8.299999999999998934e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.965622560000000177e-09,-2.590412600000000365e-09,-2.578192100000000014e-09,-2.521106440000000057e-09,-2.694556120000000344e-09
8.499999999999998224e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.515952630000000655e-09,-4.246570894999999694e-09,-4.462031439999999949e-09,-4.304887154999999848e-09,-3.931906385000000255e-09
8.699999999999997513e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.265658450000000118e-09,-5.806150249999999929e-09,-5.802598300000000079e-09,-5.133571449999999724e-09,-5.018726599999999844e-09
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.034551075000000643e-09,-3.699089625000000183e-09,-3.480884125000000156e-09,-3.623105839999999990e-09,-3.643042790000000088e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.987414069999999711e-09,-4.179498220000000230e-09,-4.119206709999999909e-09,-4.055457390000000133e-09,-4.182358650000000004e-09
