# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
3.450731497795389295e+08,-2.897936280000000410e-10,3.000000000000000000e+01,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
2.896807702848061323e+08,-3.452075880000000191e-10,6.001833333333333087e+01,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
2.797217851320688128e+08,-3.574980760000000071e-10,9.003666666666666174e+01,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
2.925460980245327950e+08,-3.418264699999999887e-10,1.200550000000000068e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
3.943625183917861581e+08,-2.535737940000000412e-10,1.500733333333333235e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
2.989975169392409325e+08,-3.344509379999999785e-10,1.800916666666666686e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
3.253976038202043176e+08,-3.073163380000000234e-10,2.101100000000000136e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
2.912782190047293305e+08,-3.433143760000000202e-10,2.401283333333333303e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
2.680361196683280170e+08,-3.730840460000000407e-10,2.701466666666666470e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
3.006226960238999128e+08,-3.326428819999999975e-10,3.001650000000000205e+02,5.000000000000000000e+08,1.000000000000000000e+10,7.000000000000000000e+00,1.000000000000000000e+00
