# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.850992049999999843e-10,-6.827572800000001129e-10,-5.040124350000000935e-10,-5.258968100000000725e-10,-5.181419849999999829e-10
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.485213400000000240e-10,-4.149357905000000521e-10,-5.120536000000000152e-10,-5.017600349999999825e-10,-5.043830250000000022e-10
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.411155250000000075e-10,-8.626145900000000591e-10,-8.576638800000001342e-10,-9.465737300000000410e-10,-8.837066900000000839e-10
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.671766600000001118e-10,-8.882085000000000146e-10,-8.834366250000000631e-10,-9.377415850000000401e-10,-8.615608550000000560e-10
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.571825100000000466e-10,-6.897919050000000626e-10,-6.784084750000000694e-10,-6.699613500000000483e-10,-6.305694500000000574e-10
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.273635100000000154e-10,-5.519353299999999368e-10,-5.680385700000000765e-10,-5.434139099999999313e-10,-5.395254400000000530e-10
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.662408850000000142e-10,-5.952504000000000107e-10,-5.285182849999999609e-10,-5.462060399999999565e-10,-5.007604400000000323e-10
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.009734550000000652e-10,-4.264044060000000189e-10,-4.460114885000000479e-10,-4.380582785000000602e-10,-4.427781980000000534e-10
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.808614949999999369e-10,-4.320684085000000221e-10,-5.951212000000000811e-10,-4.587885045000000638e-10,-4.820574020000000776e-10
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.195568300000000905e-10,-4.681291224999999845e-10,-4.921393425000000369e-10,-4.804150380000000245e-10,-4.949542175000000540e-10
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.107639100000000492e-10,-6.870948300000000634e-10,-6.303805800000000491e-10,-6.411754050000000579e-10,-6.515476249999999553e-10
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.082479000000000312e-10,-3.195435860000000045e-10,-2.852771800000000226e-10,-3.445693805000000323e-10,-3.065723675000000073e-10
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.951289730000000049e-10,-6.623941550000000266e-10,-3.975046785000000194e-10,-3.305087130000000045e-10,-3.442900454999999723e-10
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.034238890000000038e-10,-3.306683855000000216e-10,-2.860694285000000035e-10,-2.272336475000000151e-10,-2.367262920000000240e-10
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.459921250000000099e-10,-1.400886935000000159e-10,-1.435762419999999989e-10,-1.338236550000000319e-10,-1.447901289999999888e-10
-6.700000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.180590640000000229e-10,-3.612667730000000016e-10,-7.481665100000000789e-10,-7.285579949999999759e-10,-3.005675760000000247e-10
-7.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.032948195000000061e-10,-1.344121329999999883e-10,-1.772230459999999971e-10,-1.861767255000000100e-10,-1.635386425000000127e-10
-7.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.520831000000000268e-11,-5.516753750000000524e-11,-6.202738299999999951e-11,-5.401312650000000776e-11,-4.176299860000000531e-11
