# resistance (ohms),current (A),time (s),res min,res_max
1.485397618973568201e+09,-6.732204140000001512e-11,1.000000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.494774879877648354e+09,-6.689970600000000768e-11,1.004999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.484135260442600489e+09,-6.737930340000000911e-11,1.010000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.485342127727198839e+09,-6.732455649999999682e-11,1.014999999999999902e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.499551782472667217e+09,-6.668659339999999600e-11,1.020000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.493831410665498734e+09,-6.694195830000001279e-11,1.024999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.487746029565137863e+09,-6.721577339999999799e-11,1.030000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.502568478536662817e+09,-6.655270720000000430e-11,1.034999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.505219334495388508e+09,-6.643550060000001226e-11,1.040000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.494725580528060436e+09,-6.690191249999999864e-11,1.044999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.505247293570634604e+09,-6.643426659999999785e-11,1.050000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.515160291602719545e+09,-6.599961770000000053e-11,1.054999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.504192832226332664e+09,-6.648083800000000499e-11,1.060000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.505957884134835243e+09,-6.640291939999999677e-11,1.064999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.520162662269383430e+09,-6.578243400000000073e-11,1.070000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.513383905679740191e+09,-6.607708700000001111e-11,1.074999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.507398907754428148e+09,-6.633944040000001346e-11,1.080000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.522199100948111534e+09,-6.569442850000000197e-11,1.084999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.523619078970194817e+09,-6.563320279999999785e-11,1.090000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.512218475768158197e+09,-6.612801100000000407e-11,1.094999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.522126533145777941e+09,-6.569756050000000050e-11,1.100000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.530817973556102276e+09,-6.532455310000000822e-11,1.104999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.518756232444013357e+09,-6.584335119999999801e-11,1.110000000000000098e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.519992661840226889e+09,-6.578979130000000531e-11,1.114999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.533589882575062513e+09,-6.520648129999999494e-11,1.120000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525782664789128065e+09,-6.554013380000000678e-11,1.125000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.518445972343923807e+09,-6.585680480000000949e-11,1.129999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.532251563321028233e+09,-6.526343480000000795e-11,1.135000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.531823550783136129e+09,-6.528167030000000427e-11,1.140000000000000124e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.518513550167147160e+09,-6.585387400000001077e-11,1.145000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.527237025358232975e+09,-6.547772109999999600e-11,1.149999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.534251867628688574e+09,-6.517834660000000980e-11,1.155000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.520312392939126492e+09,-6.577595529999999281e-11,1.159999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.520000098982406616e+09,-6.578946939999999720e-11,1.165000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.531233789880589724e+09,-6.530681380000000753e-11,1.169999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.521230018400311470e+09,-6.573627840000000743e-11,1.175000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.513004135890611649e+09,-6.609367260000000819e-11,1.179999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525626080099402666e+09,-6.554686060000001252e-11,1.185000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.523767775474890471e+09,-6.562679800000000997e-11,1.189999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.510149134702290058e+09,-6.621862550000000319e-11,1.195000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.518909245995800257e+09,-6.583671820000001411e-11,1.199999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525661671266396761e+09,-6.554533150000000548e-11,1.205000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.512070335064519405e+09,-6.613448969999999907e-11,1.209999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.513522320740803957e+09,-6.607104410000000272e-11,1.215000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525863858553897381e+09,-6.553664630000000659e-11,1.219999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.516943013358299017e+09,-6.592205449999999714e-11,1.225000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.511058052020146847e+09,-6.617879430000000306e-11,1.229999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525247004906012058e+09,-6.556315120000000088e-11,1.235000000000000098e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.524154685331139803e+09,-6.561013850000000577e-11,1.239999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.512199456652520657e+09,-6.612884270000000274e-11,1.245000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.521997883640634775e+09,-6.570311370000000085e-11,1.250000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.528973977364408731e+09,-6.540333680000000207e-11,1.254999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.516506849491232634e+09,-6.594101439999999805e-11,1.260000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.519345708113424301e+09,-6.581780530000000802e-11,1.265000000000000124e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.531864467506922960e+09,-6.527992659999999612e-11,1.270000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.522648185826810598e+09,-6.567505280000000014e-11,1.274999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.516556517448040247e+09,-6.593885480000000508e-11,1.280000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.530441026808084965e+09,-6.534064250000000968e-11,1.285000000000000142e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.529283849647393703e+09,-6.539008440000001627e-11,1.290000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.517782257242282152e+09,-6.588560350000000312e-11,1.294999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.528824728205501318e+09,-6.540972170000001401e-11,1.300000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.535876028215437174e+09,-6.510942170000000730e-11,1.304999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.522716140530248404e+09,-6.567212190000000460e-11,1.310000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525866668769514322e+09,-6.553652560000001124e-11,1.314999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.538888783705840588e+09,-6.498195389999999841e-11,1.320000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.529567802935476780e+09,-6.537794520000000099e-11,1.324999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.524481935913511276e+09,-6.559605440000000837e-11,1.330000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.539112763118137598e+09,-6.497249739999999696e-11,1.334999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.537404074095582962e+09,-6.504470859999999982e-11,1.340000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.524831938436898708e+09,-6.558099780000000858e-11,1.344999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.533746215053682566e+09,-6.519983490000000977e-11,1.350000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.537496338471688509e+09,-6.504080530000001164e-11,1.354999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.522490843740065575e+09,-6.568184000000001490e-11,1.359999999999999876e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.524304113749109030e+09,-6.560370670000000876e-11,1.364999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.535697750308144808e+09,-6.511698019999999878e-11,1.370000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.525510105522783279e+09,-6.555184370000001012e-11,1.375000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.520009396090082645e+09,-6.578906700000001048e-11,1.379999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.533876540780519009e+09,-6.519429520000000752e-11,1.385000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.532046262085646629e+09,-6.527218040000000292e-11,1.390000000000000124e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.521314297133618593e+09,-6.573263670000000224e-11,1.395000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.533090812369045734e+09,-6.522770810000000875e-11,1.399999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
