# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.848786610000000080e-10,-1.089193719999999965e-10,-1.219823289999999955e-10,-1.733758700000000069e-10,-1.552593430000000041e-10
1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.680233300000000492e-10,-9.252356349999999961e-10,-6.707531300000000722e-10,-5.188325150000000947e-10,-6.222275250000000702e-10
1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.996016900000001288e-10,-9.606644300000001607e-10,-7.551936650000000463e-10,-1.515443260000000140e-09,-1.556127419999999965e-09
1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.285848289999999890e-09,-8.729052950000000694e-10,-7.418384700000001062e-10,-5.866693910000001219e-10,-1.227431550000000049e-09
1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.697604540000000881e-10,-1.063472800000000116e-09,-7.591536300000000504e-10,-8.171198379999999887e-10,-8.256791370000000500e-10
2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.587906180000000095e-09,-1.516537370000000089e-09,-1.662364000000000072e-09,-1.268025619999999942e-09,-1.517224680000000022e-09
2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.541191669999999922e-09,-1.489234270000000240e-09,-1.426951560000000042e-09,-1.423748870000000105e-09,-1.461295599999999952e-09
2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.103955300000000137e-09,-5.516744480000000019e-10,-4.643444600000000374e-10,-4.383413910000000423e-10,-4.499312770000000497e-10
3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.018559000000000143e-09,-9.937402050000001100e-10,-9.398180480000000801e-10,-7.949953360000000941e-10,-8.050400060000001129e-10
3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.524510300000000967e-10,-7.628413250000000339e-10,-7.330611879999999876e-10,-6.547596719999999877e-10,-6.171734490000000715e-10
3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.880997520000000407e-09,-1.977280101999999938e-09,-1.980392308000000296e-09,-2.101057880000000256e-09,-2.117959400000000217e-09
3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.664389680000000103e-09,-1.573745310000000065e-09,-1.647842182000000051e-09,-1.397211244000000099e-09,-1.704145696000000259e-09
4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.431394520000000093e-09,-1.334986803999999947e-09,-1.082202679999999992e-09,-2.008257460000000111e-09,-1.900705995999999932e-09
4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.411723600000000343e-09,-2.404366040000000186e-09,-1.868161948000000208e-09,-1.671462559999999964e-09,-1.433831475999999999e-09
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.837933379999999962e-09,-3.408769280000000108e-09,-3.315930300000000245e-09,-3.464710040000000304e-09,-3.675648280000000009e-09
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.720321059999999998e-09,-2.139902479999999905e-09,-1.626029616000000211e-09,-1.671331832000000031e-09,-1.571399510000000063e-09
5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.836174108000000100e-09,-1.771785602000000074e-09,-1.408952554000000148e-09,-1.493373974000000067e-09,-1.391337644000000088e-09
6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.633669906000000041e-09,-1.857123710000000080e-09,-1.750342528000000194e-09,-1.782351338000000038e-09,-2.031939340000000282e-09
6.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.754010824000000140e-09,-1.203387814000000062e-09,-1.956736210000000288e-09,-2.126634979999999981e-09,-2.143317060000000549e-09
6.400000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.924238640000000132e-10,-9.039145440000000735e-10,-1.095264108000000226e-09,-1.200192265999999970e-09,-1.293390865999999988e-09
