# resistance (ohms),current (A),time (s),res min,res_max
6.453660087478586435e+08,-1.549508320000000331e-10,1.000000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.456654842508563995e+08,-1.548789620000000204e-10,1.004999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.459254659887169600e+08,-1.548166240000000301e-10,1.010000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.423578541560536623e+08,-1.556764650000000199e-10,1.014999999999999902e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.411984398949463367e+08,-1.559579590000000144e-10,1.020000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.428553681171444654e+08,-1.555559850000000058e-10,1.024999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.409919232069112062e+08,-1.560082060000000237e-10,1.030000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.396574179091014862e+08,-1.563336830000000045e-10,1.034999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.424488299143706560e+08,-1.556544199999999926e-10,1.040000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.428039829677513838e+08,-1.555684200000000303e-10,1.044999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.411349422037686110e+08,-1.559734050000000257e-10,1.050000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.436713158080301285e+08,-1.553587950000000027e-10,1.054999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.451635588009003401e+08,-1.549994550000000096e-10,1.060000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.422231401731638908e+08,-1.557091200000000069e-10,1.064999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.420891753094598055e+08,-1.557416070000000262e-10,1.070000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.439467734718502760e+08,-1.552923380000000064e-10,1.074999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.418287045064353943e+08,-1.558048109999999864e-10,1.080000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.401219242789661884e+08,-1.562202390000000196e-10,1.084999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.418441486618365049e+08,-1.558010620000000001e-10,1.090000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.408048180422544479e+08,-1.560537580000000046e-10,1.094999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.383993805585274696e+08,-1.566417559999999940e-10,1.100000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.401144790976250172e+08,-1.562220560000000022e-10,1.104999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.417778705132539272e+08,-1.558171519999999954e-10,1.110000000000000098e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.399887239106756449e+08,-1.562527530000000092e-10,1.114999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.405336947241520882e+08,-1.561198119999999945e-10,1.120000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.425474735277509689e+08,-1.556305240000000018e-10,1.125000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.405157248147679567e+08,-1.561241920000000155e-10,1.129999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.390986234819035530e+08,-1.564703730000000056e-10,1.135000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.413635656212351322e+08,-1.559178060000000030e-10,1.140000000000000124e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.406921443365101814e+08,-1.560812020000000013e-10,1.145000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.381863866100581884e+08,-1.566940350000000131e-10,1.149999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.398351498007966280e+08,-1.562902569999999972e-10,1.155000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.407497694982796907e+08,-1.560671650000000214e-10,1.159999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
6.378815026541388035e+08,-1.567689290000000137e-10,1.165000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
