# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.385308335000000159e-09,-4.407078804999999583e-09,-4.348173100000000046e-09,-4.773549965000000488e-09,-4.430110879999999906e-09
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.941228305000000107e-09,-4.844957134999999528e-09,-4.601718765000000710e-09,-4.554242829999999767e-09,-4.642667820000000272e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.940012189999999814e-09,-4.532518705000000309e-09,-4.564466464999999924e-09,-4.348265255000000389e-09,-4.478101034999999828e-09
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.015808200000000120e-09,-4.823092780000000534e-09,-5.033077100000000063e-09,-4.759252640000000263e-09,-4.671506424999999823e-09
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.137007799999999947e-09,-5.582563800000000181e-09,-5.159390350000000428e-09,-5.229813800000000546e-09,-5.573172749999999324e-09
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.295388049999999225e-09,-5.589006900000000167e-09,-5.591555700000000360e-09,-5.293856950000000018e-09,-5.596083699999999499e-09
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.399918600000000072e-09,-5.224953850000000643e-09,-5.610878449999999883e-09,-5.623937150000000249e-09,-5.319942749999999775e-09
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.835258099999999632e-10,-7.295718900000000383e-10,-6.925198999999999714e-10,-7.094663099999999317e-10,-6.539769800000000401e-10
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.591834285000000035e-09,-1.635672270000000184e-09,-1.630595750000000232e-09,-1.549972249999999864e-09,-1.526291075000000042e-09
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.113579005000000008e-09,-1.072111104999999993e-09,-1.059092140000000134e-09,-7.479517800000000577e-10,-6.549333250000000587e-10
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.713181579999999834e-10,-1.222513774000000175e-09,-3.991742820000000062e-10,-2.672353980000000442e-10,-2.318822520000000381e-10
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.100205300000000238e-10,-2.652025860000000574e-10,-2.714029820000000423e-10,-2.932353680000000275e-10,-2.413587859999999914e-10
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.558949699999999944e-10,-2.400472960000000038e-10,-3.107749300000000445e-10,-2.897520300000000033e-10,-2.911730140000000349e-10
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.500503460000000275e-10,-3.106850099999999907e-10,-3.141150860000000165e-10,-3.432763099999999792e-10,-2.808789139999999970e-10
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.095667950000000072e-10,-1.105394940000000055e-10,-1.004630890000000138e-10,-1.420348425000000130e-10,-8.883494949999999612e-11
