# resistance (ohms),current (A),time (s),res min,res_max
2.582805329686467350e+07,-3.871759085000000243e-09,1.000000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.588599878615374491e+07,-3.863092200000000024e-09,1.004999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.589444209657379985e+07,-3.861832575000000088e-09,1.010000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.589631184843188152e+07,-3.861553745000000210e-09,1.014999999999999902e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.595790672076059505e+07,-3.852390759999999840e-09,1.020000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.586281646779975668e+07,-3.866554910000000212e-09,1.024999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.582693370433379337e+07,-3.871926925000000144e-09,1.030000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.586116506206305325e+07,-3.866801815000000254e-09,1.034999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.589442858555990085e+07,-3.861834590000000482e-09,1.040000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.590016646930545941e+07,-3.860979044999999819e-09,1.044999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.592903579685932025e+07,-3.856680240000000204e-09,1.050000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.597056291750894114e+07,-3.850513379999999933e-09,1.054999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.593815646799148247e+07,-3.855324110000000194e-09,1.060000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.586238561252729222e+07,-3.866619325000000646e-09,1.064999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.581537423899422958e+07,-3.873660675000000257e-09,1.070000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.574359021674372628e+07,-3.884462080000000627e-09,1.074999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.574722054731188715e+07,-3.883914374999999825e-09,1.080000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.575448739846388251e+07,-3.882818495000000056e-09,1.084999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.576685311303910986e+07,-3.880955099999999892e-09,1.090000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.576176545399266109e+07,-3.881721544999999450e-09,1.094999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.570621346749423072e+07,-3.890110075000000356e-09,1.100000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.562108635904218256e+07,-3.903035125000000304e-09,1.104999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.555598077584057674e+07,-3.912978370000000251e-09,1.110000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.554520364986957610e+07,-3.914629194999999986e-09,1.114999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.550588568142924830e+07,-3.920663695000000417e-09,1.120000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.544734032236731425e+07,-3.929683760000000226e-09,1.125000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.544910069348583370e+07,-3.929411935000000017e-09,1.129999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.541719688474990427e+07,-3.934344155000000293e-09,1.135000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.536474110902475938e+07,-3.942480609999999840e-09,1.140000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.528888805525474250e+07,-3.954305930000000446e-09,1.145000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.527864632889354602e+07,-3.955908029999999952e-09,1.149999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.523682482474583760e+07,-3.962463609999999728e-09,1.155000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.518002997506308556e+07,-3.971401150000000115e-09,1.159999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.522095832531848550e+07,-3.964956394999999684e-09,1.165000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.526596712985602021e+07,-3.957893220000000146e-09,1.169999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.521363872232069820e+07,-3.966107434999999500e-09,1.175000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.523444155712104216e+07,-3.962837845000000158e-09,1.179999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.520929757767401636e+07,-3.966790414999999997e-09,1.185000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.514392442055143788e+07,-3.977103905000000591e-09,1.189999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.512753694962847978e+07,-3.979697660000000142e-09,1.195000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.511865086741539836e+07,-3.981105535000000187e-09,1.199999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.513012179164002091e+07,-3.979288315000000266e-09,1.205000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.507947220772391930e+07,-3.987324739999999856e-09,1.209999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.500676492382256314e+07,-3.998917905000000160e-09,1.215000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.499571389120514691e+07,-4.000685895000000600e-09,1.219999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.494287725672209635e+07,-4.009160570000000097e-09,1.225000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.487751013688570261e+07,-4.019694874999999695e-09,1.229999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.482182361341086030e+07,-4.028712860000000165e-09,1.235000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.481202268941369653e+07,-4.030304230000000056e-09,1.239999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.476996857799443603e+07,-4.037146825000000086e-09,1.245000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.475027112560753152e+07,-4.040359780000000151e-09,1.250000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.480681331332602724e+07,-4.031150585000000106e-09,1.254999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.484349254940988123e+07,-4.025198944999999454e-09,1.260000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.483695674189715460e+07,-4.026258170000000028e-09,1.265000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.487736256331885979e+07,-4.019718719999999934e-09,1.270000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.482801965960059687e+07,-4.027707460000000619e-09,1.274999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.481177246649395302e+07,-4.030344874999999860e-09,1.280000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.490197235860399529e+07,-4.015746165000000094e-09,1.285000000000000142e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.491795380595848337e+07,-4.013170615000000473e-09,1.290000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.490847983116673678e+07,-4.014697030000000420e-09,1.294999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.490237369911696017e+07,-4.015681445000000474e-09,1.300000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.491716990774220973e+07,-4.013296870000000105e-09,1.304999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
