# resistance (ohms),current (A),time (s),res min,res_max
8.510977215850153565e+07,-1.174953209999999990e-09,1.000000000000000000e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.547224492270079255e+07,-1.169970439999999937e-09,1.004999999999999893e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.584349734649164975e+07,-1.164910600000000049e-09,1.010000000000000009e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.626534652966544032e+07,-1.159214030000000138e-09,1.014999999999999902e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.661101233558209240e+07,-1.154587590000000060e-09,1.020000000000000018e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.696871097116027772e+07,-1.149838820000000153e-09,1.024999999999999911e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.737513448889920115e+07,-1.144490370000000040e-09,1.030000000000000027e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.775822902770516276e+07,-1.139494280000000208e-09,1.034999999999999920e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.808215732863233984e+07,-1.135303710000000188e-09,1.040000000000000036e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.842104957872585952e+07,-1.130952420000000139e-09,1.044999999999999929e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.870123492165490985e+07,-1.127380019999999974e-09,1.050000000000000044e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.882862123554074764e+07,-1.125763279999999979e-09,1.054999999999999938e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.892730390324525535e+07,-1.124514019999999997e-09,1.060000000000000053e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.907272469982112944e+07,-1.122678130000000039e-09,1.064999999999999947e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.920166322209985554e+07,-1.121055329999999932e-09,1.070000000000000062e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.937964031720013916e+07,-1.118823029999999921e-09,1.074999999999999956e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.966604080367958546e+07,-1.115249420000000157e-09,1.080000000000000071e+00,5.850000000000000000e+07,6.220000000000000000e+07
8.993178826743954420e+07,-1.111953870000000149e-09,1.084999999999999964e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.011411321373070776e+07,-1.109704090000000026e-09,1.090000000000000080e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.035490076804646850e+07,-1.106746830000000074e-09,1.094999999999999973e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.059883191469605267e+07,-1.103766990000000038e-09,1.100000000000000089e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.074823636020657420e+07,-1.101949790000000000e-09,1.104999999999999982e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.095268287630836666e+07,-1.099472790000000154e-09,1.110000000000000098e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.117864814889107645e+07,-1.096748000000000150e-09,1.114999999999999991e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.132381977182069421e+07,-1.095004569999999930e-09,1.120000000000000107e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.142992647232742608e+07,-1.093733790000000036e-09,1.125000000000000000e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.165727256003986299e+07,-1.091020900000000103e-09,1.129999999999999893e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.179299739127971232e+07,-1.089407720000000250e-09,1.135000000000000009e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.185714685161650181e+07,-1.088646920000000093e-09,1.140000000000000124e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.196964979484052956e+07,-1.087315220000000135e-09,1.145000000000000018e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.208501148290884495e+07,-1.085953060000000146e-09,1.149999999999999911e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.213122670738326013e+07,-1.085408320000000041e-09,1.155000000000000027e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.225413012745803595e+07,-1.083962310000000000e-09,1.159999999999999920e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.247070421749079227e+07,-1.081423580000000205e-09,1.165000000000000036e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.257186935106202960e+07,-1.080241770000000010e-09,1.169999999999999929e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.262495558054473996e+07,-1.079622650000000059e-09,1.175000000000000044e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.278706224711002409e+07,-1.077736459999999991e-09,1.179999999999999938e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.292615619281090796e+07,-1.076123280000000138e-09,1.185000000000000053e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.300004732772408426e+07,-1.075268270000000100e-09,1.189999999999999947e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.311939140741559863e+07,-1.073890180000000079e-09,1.195000000000000062e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.323464694579845667e+07,-1.072562650000000086e-09,1.199999999999999956e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.326333298437303305e+07,-1.072232749999999975e-09,1.205000000000000071e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.329516217749936879e+07,-1.071866940000000163e-09,1.209999999999999964e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.337324043380646408e+07,-1.070970650000000077e-09,1.215000000000000080e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.344941208124652505e+07,-1.070097690000000107e-09,1.219999999999999973e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.356073044321805239e+07,-1.068824489999999980e-09,1.225000000000000089e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.376967023954428732e+07,-1.066442910000000028e-09,1.229999999999999982e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.393529588401740789e+07,-1.064562570000000171e-09,1.235000000000000098e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.405423458734433353e+07,-1.063216350000000052e-09,1.239999999999999991e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.424428121460597217e+07,-1.061072340000000019e-09,1.245000000000000107e+00,5.850000000000000000e+07,6.220000000000000000e+07
9.446189197572299838e+07,-1.058627959999999901e-09,1.250000000000000000e+00,5.850000000000000000e+07,6.220000000000000000e+07
