# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.070829749999999583e-09,-7.072144950000000278e-09,-7.228212300000000115e-09,-7.130006599999999609e-09,-7.066550350000000282e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.169088900000000439e-09,-8.200981999999999340e-09,-7.911475350000000649e-09,-8.321412650000000546e-09,-7.837546499999999804e-09
4.400000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.426000999999999139e-09,-8.254921900000000054e-09,-8.162674700000000567e-09,-8.328983050000000059e-09,-8.166197900000000351e-09
4.600000000000000533e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.244128649999999720e-09,-8.337703850000000673e-09,-8.243474449999999629e-09,-8.562296900000001177e-09,-8.219319550000000793e-09
4.800000000000000711e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.513251849999999910e-09,-8.404122350000000468e-09,-8.598674849999999523e-09,-8.208693550000000007e-09,-8.439570700000000269e-09
5.000000000000000888e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.481730049999999573e-09,-7.352757150000000075e-09,-7.609579350000000723e-09,-7.601720899999999551e-09,-7.556411100000000316e-09
5.200000000000001066e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.686109500000000299e-09,-7.662136950000000860e-09,-7.395714150000000385e-09,-7.268261449999999928e-09,-7.477527200000000685e-09
5.400000000000001243e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.941603900000000371e-09,-7.996385650000000610e-09,-7.933663149999999434e-09,-7.830361950000000039e-09,-7.903905600000000516e-09
5.600000000000001421e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.714029650000000804e-09,-7.833394500000001409e-09,-7.886099849999999841e-09,-7.763220949999999888e-09,-7.687550650000000611e-09
5.800000000000001599e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.837019249999999649e-09,-7.841313550000000392e-09,-7.795745899999999199e-09,-7.818310600000000669e-09,-8.067088000000000298e-09
6.000000000000001776e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.363060850000000692e-09,-7.302704100000000915e-09,-7.314969249999999782e-09,-6.936631350000000288e-09,-6.957570749999999820e-09
6.200000000000001954e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.041056200000001067e-09,-9.119411250000000033e-09,-8.773951449999999927e-09,-8.788377950000001211e-09,-8.640382350000000229e-09
6.400000000000002132e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.030809800000001489e-09,-7.905797599999999790e-09,-7.915609599999999176e-09,-8.143630799999999770e-09,-8.069710799999999265e-09
6.600000000000002309e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.502832849999999907e-09,-7.475832599999999817e-09,-7.312462450000000570e-09,-7.335081500000000340e-09,-7.918413899999999752e-09
6.800000000000002487e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.752945650000000735e-09,-8.711286750000000632e-09,-8.573559549999998941e-09,-8.446327800000000261e-09,-8.206438800000000077e-09
7.000000000000002665e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.084902180000000040e-08,-1.090018069999999970e-08,-1.086214650000000030e-08,-1.070040960000000139e-08,-1.070092400000000158e-08
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.039580459999999983e-08,-9.933440600000000167e-09,-9.629528189999999525e-09,-9.590914439999999845e-09,-9.534412110000000053e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.926064250000000473e-09,-1.040205220000000119e-08,-1.024756640000000093e-08,-1.019764649999999954e-08,-1.026965109999999993e-08
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.001321249999999997e-08,-1.022675479999999912e-08,-1.020098450000000150e-08,-1.049648499999999924e-08,-1.040259070000000080e-08
-4.000000000000000222e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.938290650000000223e-09,-9.811614859999999103e-09,-9.812992650000000063e-09,-1.017938419999999974e-08,-9.338787060000000725e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.933082250000000914e-09,-1.016673479999999916e-08,-1.026727990000000011e-08,-1.023991249999999961e-08,-1.042081000000000012e-08
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.033233819999999975e-08,-1.030059960000000047e-08,-1.048113180000000034e-08,-1.041020180000000170e-08,-1.068996340000000001e-08
-4.000000000000000222e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.994354260000001116e-09,-1.011833440000000073e-08,-1.013757239999999888e-08,-1.021487660000000118e-08,-1.027409060000000064e-08
-6.000000000000000888e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.003849559999999945e-08,-9.962740679999999998e-09,-9.398638049999999919e-09,-9.050831539999999686e-09,-8.975127410000000047e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.834202100000000479e-09,-1.000589680000000059e-08,-1.000047460000000095e-08,-9.170783429999999817e-09,-9.079492409999999407e-09
4.400000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.043051990000000005e-08,-1.063539449999999897e-08,-1.033658310000000129e-08,-1.030280550000000054e-08,-1.010465180000000000e-08
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.923912300000000226e-09,-9.120575580000000114e-09,-9.572602909999999738e-09,-9.151926919999999363e-09,-8.984087069999999709e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.137631539999999841e-09,-9.721332960000000749e-09,-9.336247450000000318e-09,-9.487242680000000779e-09,-9.534773250000000361e-09
4.400000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.517745750000000442e-09,-9.478301449999999878e-09,-9.679624349999999855e-09,-9.511990500000001348e-09,-9.615362750000001058e-09
4.600000000000000533e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.181894849999999500e-09,-9.085499849999999649e-09,-8.928196100000000248e-09,-8.868979800000000054e-09,-8.905954950000000173e-09
4.800000000000000711e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.613637999999999678e-09,-9.055697099999999557e-09,-9.045691550000000511e-09,-9.865343550000000484e-09,-9.421068099999998998e-09
5.000000000000000888e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.337344549999999318e-09,-9.229140850000000518e-09,-9.511004450000000525e-09,-9.329459250000000340e-09,-9.586040850000001219e-09
5.200000000000001066e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.218622950000001104e-09,-9.335910450000000426e-09,-9.359836399999999899e-09,-9.145114549999999455e-09,-8.506848350000000140e-09
5.400000000000001243e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.829155349999999904e-09,-8.653281700000000257e-09,-8.692818100000000401e-09,-8.224938999999999612e-09,-8.494855300000001156e-09
5.600000000000001421e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.364038749999999600e-09,-8.276898200000000902e-09,-8.357447949999999681e-09,-8.527375399999999748e-09,-8.370204449999999666e-09
5.800000000000001599e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.408145600000000007e-09,-7.977258749999999825e-09,-8.076950249999999987e-09,-8.324319750000000804e-09,-9.026567999999999967e-09
6.000000000000001776e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.901242550000000155e-09,-9.103997100000000725e-09,-9.012639400000000235e-09,-8.118502900000000135e-09,-8.267422350000000309e-09
6.200000000000001954e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.347262000000000059e-09,-9.182945150000000125e-09,-9.199290049999999172e-09,-9.245622850000000255e-09,-9.247568800000001010e-09
6.400000000000002132e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.663208749999999777e-09,-9.833456270000001454e-09,-9.681956299999999578e-09,-1.046866550000000022e-08,-1.048603100000000035e-08
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.781225489999999288e-09,-9.689144270000000102e-09,-9.865059270000000523e-09,-9.924378299999999881e-09,-9.965231550000000419e-09
-4.000000000000000222e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.718342800000001477e-09,-9.965125549999999717e-09,-9.773983500000000073e-09,-9.531015000000000923e-09,-9.619135359999999117e-09
