# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.080184199999999848e-11,-8.279175450000000714e-11,-8.393474849999999911e-11,-8.444552900000000058e-11,-8.623606950000000023e-11
2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.823631000000000411e-11,-5.594219550000000676e-11,-5.444618799999999992e-11,-5.642672100000000634e-11,-5.289107199999999623e-11
3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.742547199999999476e-11,-5.763765800000000591e-11,-5.743221800000000310e-11,-5.598177650000000463e-11,-5.855688500000000732e-11
3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.652367850000000270e-11,-7.202789149999999679e-11,-7.720787199999999698e-11,-7.060258250000000816e-11,-7.995481549999999699e-11
4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.479583020000000211e-10,-2.727719860000000272e-10,-2.580862819999999967e-10,-3.124699399999999989e-10,-3.146526580000000161e-10
4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.174581420000000341e-10,-2.918208640000000142e-10,-3.080909420000000067e-10,-3.026479699999999880e-10,-2.919521240000000215e-10
4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.848504663999999980e-10,-2.216845680000000041e-10,-1.981077442000000111e-10,-1.637291320000000285e-10,-1.732075956000000100e-10
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.348881219999999913e-10,-1.940220502000000195e-10,-1.252928780000000081e-10,-1.182489869999999956e-10,-1.561200963999999906e-10
5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.419751020000000205e-10,-3.418615580000000296e-10,-2.564780860000000221e-10,-2.738266560000000078e-10,-2.537894759999999916e-10
6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.288462320000000032e-10,-3.572110725000000214e-10,-2.265476750000000172e-10,-2.297817960000000355e-10,-2.729863005000000380e-10
6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.352257780000000080e-09,-1.307460140000000160e-09,-1.326167600000000043e-09,-1.305185599999999960e-09,-1.335002640000000016e-09
6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.412522620000000089e-09,-8.191845750000000709e-10,-7.205353280000000695e-10,-6.760302170000000063e-10,-6.329854950000000973e-10
7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.770159540000000242e-09,-1.719316929999999987e-09,-1.687410400000000197e-09,-1.328213220000000186e-09,-1.508849610000000140e-09
7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.639386779999999989e-09,-1.502893490000000004e-09,-1.395154220000000069e-09,-1.453714549999999939e-09,-1.494889150000000137e-09
7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.941906299999999739e-09,-3.091499940000000069e-09,-2.769737140000000486e-09,-2.784035900000000176e-09,-2.874862520000000200e-09
7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.445712560000000325e-09,-3.402953040000000018e-09,-3.364658260000000356e-09,-3.453538399999999953e-09,-2.543847700000000155e-09
7.700000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.048714140000000152e-09,-3.138919080000000196e-09,-3.067851039999999989e-09,-3.086298600000000363e-09,-3.007923840000000242e-09
7.900000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.100979720000000591e-09,-3.046014580000000043e-09,-2.906634520000000202e-09,-2.603875960000000106e-09,-2.563137499999999929e-09
8.099999999999999645e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.518754429999999606e-09,-4.112593179999999858e-09,-3.986384674999999878e-09,-4.031391055000000329e-09,-3.647181019999999801e-09
8.299999999999998934e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.784857305000000255e-09,-4.749752065000000474e-09,-4.784805219999999947e-09,-4.966161675000000267e-09,-4.737925324999999746e-09
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.433497220000000068e-09,-3.956881799999999839e-09,-3.912302970000000020e-09,-3.551724410000000221e-09,-3.573443365000000429e-09
2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.648463559999999763e-09,-3.765450935000000194e-09,-3.834123629999999824e-09,-3.583279630000000272e-09,-3.573336664999999917e-09
4.000000000000000222e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.487710789999999740e-09,-3.812622394999999619e-09,-3.669661855000000015e-09,-3.701311395000000022e-09,-3.534929890000000041e-09
6.000000000000000888e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.688687330000000315e-09,-3.701786300000000365e-09,-3.681872195000000187e-09,-3.770422915000000571e-09,-4.004346120000000636e-09
