# resistance (ohms),current (A),time (s),res min,res_max
2.642218357599156350e+07,-3.784698555000000253e-09,1.000000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.640279279025907815e+07,-3.787478120000000140e-09,1.004999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.640619075502916425e+07,-3.786990744999999875e-09,1.010000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.641982092534413189e+07,-3.785037010000000526e-09,1.014999999999999902e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.641407443738695234e+07,-3.785860459999999975e-09,1.020000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.640306651234373450e+07,-3.787438855000000279e-09,1.024999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.633665534729949385e+07,-3.796989354999999852e-09,1.030000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.630246429918518662e+07,-3.801925130000000352e-09,1.034999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.627264450231324509e+07,-3.806240364999999744e-09,1.040000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.626043062006441504e+07,-3.808010669999999847e-09,1.044999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.623589609549877793e+07,-3.811571734999999872e-09,1.050000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.620659888632987812e+07,-3.815832815000000282e-09,1.054999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.621814980653594434e+07,-3.814151675000000231e-09,1.060000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.622543976256515458e+07,-3.813091444999999419e-09,1.064999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.617933742780352384e+07,-3.819806375000000360e-09,1.070000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.615480065317691490e+07,-3.823389875000000340e-09,1.074999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.616679084313512221e+07,-3.821637915000000378e-09,1.080000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.615374869290756434e+07,-3.823543659999999980e-09,1.084999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.613052368256984651e+07,-3.826942054999999767e-09,1.090000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.614711795935100317e+07,-3.824513285000000117e-09,1.094999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.616794375914350525e+07,-3.821469540000000058e-09,1.100000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.617402057750719786e+07,-3.820582310000000627e-09,1.104999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.619843300701172277e+07,-3.817022185000000240e-09,1.110000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.623817608572474495e+07,-3.811240524999999509e-09,1.114999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.630148790120904520e+07,-3.802066270000000013e-09,1.120000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.632917394390224293e+07,-3.798068265000000332e-09,1.125000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.632761701706272364e+07,-3.798292869999999883e-09,1.129999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.631050715470566973e+07,-3.800762919999999788e-09,1.135000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.630414590888692439e+07,-3.801682074999999883e-09,1.140000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.630837168982115760e+07,-3.801071429999999532e-09,1.145000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.626069332970445603e+07,-3.807972575000000028e-09,1.149999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.626393892898808792e+07,-3.807502000000000156e-09,1.155000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.629138276793364063e+07,-3.803527600000000472e-09,1.159999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.631249784944666177e+07,-3.800475369999999942e-09,1.165000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.628323070664797351e+07,-3.804707309999999997e-09,1.169999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.627870613920689002e+07,-3.805362389999999872e-09,1.175000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.631536846241430193e+07,-3.800060794999999723e-09,1.179999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.628454842030034959e+07,-3.804516570000000240e-09,1.185000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.621088554301139712e+07,-3.815208755000000039e-09,1.189999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.624281256272934377e+07,-3.810567170000000013e-09,1.195000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.624051861509082094e+07,-3.810900289999999992e-09,1.199999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.627739273995948210e+07,-3.805552590000000118e-09,1.205000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.635091257037701085e+07,-3.794934985000000436e-09,1.209999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.639551720285733044e+07,-3.788522090000000070e-09,1.215000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.631286095612635463e+07,-3.800422924999999685e-09,1.219999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.626171042659195885e+07,-3.807825094999999834e-09,1.225000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.629790392320098728e+07,-3.802584430000000414e-09,1.229999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.628866825022856891e+07,-3.803920345000000019e-09,1.235000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.630994818053119630e+07,-3.800843669999999886e-09,1.239999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.637003412586989999e+07,-3.792183185000000053e-09,1.245000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.640097280298110843e+07,-3.787739214999999907e-09,1.250000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.637495338738003373e+07,-3.791475895000000244e-09,1.254999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.642850083993343636e+07,-3.783793889999999979e-09,1.260000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.648414608893869817e+07,-3.775843845000000131e-09,1.265000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.649680936484047025e+07,-3.774039304999999621e-09,1.270000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.654789136530112103e+07,-3.766777505000000046e-09,1.274999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.660750951670127735e+07,-3.758337470000000176e-09,1.280000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.664096307475801930e+07,-3.753618054999999824e-09,1.285000000000000142e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.667508091192242876e+07,-3.748817119999999460e-09,1.290000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.674288488699564338e+07,-3.739312359999999744e-09,1.294999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.677935576678885520e+07,-3.734219779999999800e-09,1.300000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.679756336670077965e+07,-3.731682565000000240e-09,1.304999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.683070213849335909e+07,-3.727073539999999674e-09,1.310000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.684475797666178644e+07,-3.725122055000000216e-09,1.314999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
