# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
9.501748906156291068e+07,-1.052437829999999988e-09,1.000000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.494657759601627290e+07,-1.053223849999999995e-09,1.004999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.491773792882244289e+07,-1.053543860000000097e-09,1.010000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.488668736170621216e+07,-1.053888620000000023e-09,1.014999999999999902e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.478016621901045740e+07,-1.055073060000000145e-09,1.020000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.469297663044568896e+07,-1.056044530000000126e-09,1.024999999999999911e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.465292650710436702e+07,-1.056491370000000042e-09,1.030000000000000027e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.456066086252069473e+07,-1.057522220000000050e-09,1.034999999999999920e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.445227301614642143e+07,-1.058735769999999981e-09,1.040000000000000036e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.443309804540014267e+07,-1.058950749999999979e-09,1.044999999999999929e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.440181295283310115e+07,-1.059301690000000138e-09,1.050000000000000044e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.435132220546291769e+07,-1.059868559999999977e-09,1.054999999999999938e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.438648642245672643e+07,-1.059473700000000210e-09,1.060000000000000053e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.441652133524940908e+07,-1.059136669999999977e-09,1.064999999999999947e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
9.435040083965818584e+07,-1.059878909999999967e-09,1.070000000000000062e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
