# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
2.116148986914992705e+07,-4.725565195000000049e-09,1.000000000000000000e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.115579708856416866e+07,-4.726836790000000161e-09,1.004999999999999893e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.117556108293932676e+07,-4.722425044999999948e-09,1.010000000000000009e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.118159834917739406e+07,-4.721079040000000270e-09,1.014999999999999902e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.116515516839839891e+07,-4.724746839999999825e-09,1.020000000000000018e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.116189953243661672e+07,-4.725473714999999508e-09,1.024999999999999911e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.117011067354915291e+07,-4.723640869999999984e-09,1.030000000000000027e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.116377385020674393e+07,-4.725055215000000106e-09,1.034999999999999920e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.115717391894195974e+07,-4.726529185000000623e-09,1.040000000000000036e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.115245567276582494e+07,-4.727583480000000122e-09,1.044999999999999929e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.115593487319351360e+07,-4.726806005000000026e-09,1.050000000000000044e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.115601877119386569e+07,-4.726787259999999758e-09,1.054999999999999938e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.115864068961951509e+07,-4.726201529999999656e-09,1.060000000000000053e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.117015049384716153e+07,-4.723631985000000212e-09,1.064999999999999947e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.117068208788548037e+07,-4.723513375000000618e-09,1.070000000000000062e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.118632615061192214e+07,-4.720025514999999858e-09,1.074999999999999956e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
