# resistance (ohms),time (s),res min,res_max
2.774020952024905682e+08,0.000000000000000000e+00,1.800000000000000000e+08,5.000000000000000000e+09
2.901558707472354770e+08,6.640463590621948242e+01,1.800000000000000000e+08,5.000000000000000000e+09
2.633164306303448677e+08,1.264514389038085938e+02,1.800000000000000000e+08,5.000000000000000000e+09
2.628309548163534105e+08,1.865017197132110596e+02,1.800000000000000000e+08,5.000000000000000000e+09
2.745729086362957358e+08,2.473510968685150146e+02,1.800000000000000000e+08,5.000000000000000000e+09
2.280358354621247947e+08,3.073970179557800293e+02,1.800000000000000000e+08,5.000000000000000000e+09
