# resistance (ohms),current (A),time (s),res min,res_max
1.223019359742149391e+04,-8.176485449999999929e-06,1.000000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223064571253735994e+04,-8.176183200000001485e-06,1.004999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223038670519784682e+04,-8.176356350000000452e-06,1.010000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223042140840359389e+04,-8.176333150000000997e-06,1.014999999999999902e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223096965543517763e+04,-8.175966650000000092e-06,1.020000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223064219720404799e+04,-8.176185550000000904e-06,1.024999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223057181616873277e+04,-8.176232600000000265e-06,1.030000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223071063437540579e+04,-8.176139800000000753e-06,1.034999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223107377556814754e+04,-8.175897050000001729e-06,1.040000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223082626875711867e+04,-8.176062500000000292e-06,1.044999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223061100805870046e+04,-8.176206400000000940e-06,1.050000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223124731306252215e+04,-8.175781050000001068e-06,1.054999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223084235003771755e+04,-8.176051750000000895e-06,1.060000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223063868187275875e+04,-8.176187900000000323e-06,1.064999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223121709324820040e+04,-8.175801250000000651e-06,1.070000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223085648664024120e+04,-8.176042300000000709e-06,1.074999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223058438148014648e+04,-8.176224200000000288e-06,1.080000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223086905253658369e+04,-8.176033900000000731e-06,1.084999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223138966236459783e+04,-8.175685900000000442e-06,1.090000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223123220313669481e+04,-8.175791150000001706e-06,1.094999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223103555310075899e+04,-8.175922600000000602e-06,1.100000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223157024055046350e+04,-8.175565200000000943e-06,1.104999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223127394252762861e+04,-8.175763250000000026e-06,1.110000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223118141311511135e+04,-8.175825100000000558e-06,1.114999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223182121867359456e+04,-8.175397450000000389e-06,1.120000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223149827793347322e+04,-8.175613300000000513e-06,1.125000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223132473331767324e+04,-8.175729300000001174e-06,1.129999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223159432801889670e+04,-8.175549100000000562e-06,1.135000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223187201400891718e+04,-8.175363500000001538e-06,1.140000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223155864568488687e+04,-8.175572950000000469e-06,1.145000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223138158359770750e+04,-8.175691300000000549e-06,1.149999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223202597358180719e+04,-8.175260600000001387e-06,1.155000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223154458226452698e+04,-8.175582350000001533e-06,1.159999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223129354069118745e+04,-8.175750149999999516e-06,1.165000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223200285695551429e+04,-8.175276050000001316e-06,1.169999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223164519627637856e+04,-8.175515100000000894e-06,1.175000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223153201498007729e+04,-8.175590750000001511e-06,1.179999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223174124866923194e+04,-8.175450900000000943e-06,1.185000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223204557415539966e+04,-8.175247500000000877e-06,1.189999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223184889796454081e+04,-8.175378949999999773e-06,1.195000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223167885932647005e+04,-8.175492600000001014e-06,1.199999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223221465041339798e+04,-8.175134500000000087e-06,1.205000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223177139626557255e+04,-8.175430750000000482e-06,1.209999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223159335554162499e+04,-8.175549750000001014e-06,1.215000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223242996756473258e+04,-8.174990600000001133e-06,1.219999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223198318170811581e+04,-8.175289200000000948e-06,1.225000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223176436430673493e+04,-8.175435450000001015e-06,1.229999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223212203195509937e+04,-8.175196399999999742e-06,1.235000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223227697040774183e+04,-8.175092850000000833e-06,1.239999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223213011170014033e+04,-8.175191000000001329e-06,1.245000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223203300584144381e+04,-8.175255900000000855e-06,1.250000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223252700490888128e+04,-8.174925750000000730e-06,1.254999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223205260643757356e+04,-8.175242800000000345e-06,1.260000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223191480510480324e+04,-8.175334900000000282e-06,1.265000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223249939736591659e+04,-8.174944200000000530e-06,1.270000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223189872100392313e+04,-8.175345650000001373e-06,1.274999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223195303306779533e+04,-8.175309349999999715e-06,1.280000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223231774433712053e+04,-8.175065600000001298e-06,1.285000000000000142e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223245660217976547e+04,-8.174972800000000092e-06,1.290000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223229559919679741e+04,-8.175080400000000775e-06,1.294999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223219953809746585e+04,-8.175144600000000726e-06,1.300000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223250740279237652e+04,-8.174938850000001240e-06,1.304999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223211402703303247e+04,-8.175201750000000726e-06,1.310000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223194143747647286e+04,-8.175317100000000935e-06,1.314999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223236151115095527e+04,-8.175036350000001285e-06,1.320000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223191480510480324e+04,-8.175334900000000282e-06,1.324999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223182121867359456e+04,-8.175397450000000389e-06,1.330000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223213362788881932e+04,-8.175188650000000216e-06,1.334999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223245054204649023e+04,-8.174976850000000172e-06,1.340000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223234991478516895e+04,-8.175044100000000810e-06,1.344999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223220657055667107e+04,-8.175139900000000194e-06,1.350000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223275041362140291e+04,-8.174776449999999976e-06,1.354999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223229559919679741e+04,-8.175080400000000775e-06,1.359999999999999876e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223212554813912902e+04,-8.175194050000000323e-06,1.364999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223276904385252055e+04,-8.174763999999999918e-06,1.370000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
1.223231879174439382e+04,-8.175064900000000029e-06,1.375000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
