# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.200263730000000414e-09,-4.301763860000000074e-09,-4.318554649999999975e-09,-4.269335355000000157e-09,-4.318398785000000169e-09
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.260257025000000220e-09,-4.211960200000000478e-09,-4.224416165000000367e-09,-4.220678489999999630e-09,-4.283528249999999849e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.232321780000000610e-09,-4.243695184999999682e-09,-4.375914539999999998e-09,-4.422857970000000022e-09,-4.404335289999999608e-09
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.911395295000000606e-09,-3.920726260000000260e-09,-3.930587380000000085e-09,-3.903971864999999636e-09,-3.910286419999999921e-09
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.758225515000000139e-09,-3.723342315000000166e-09,-3.691663085000000041e-09,-3.799217260000000241e-09,-3.754450670000000292e-09
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.509261120000000376e-09,-3.456425799999999721e-09,-3.465409219999999761e-09,-3.586251655000000132e-09,-3.510986669999999943e-09
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.157821404999999703e-09,-3.234022105000000139e-09,-3.219591505000000029e-09,-3.130048280000000156e-09,-3.149851759999999812e-09
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.009574380000000465e-09,-3.020645270000000133e-09,-3.025607300000000233e-09,-2.909747364999999953e-09,-2.868811855000000242e-09
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.333060790000000217e-09,-2.385602794999999849e-09,-2.458696444999999982e-09,-2.488955099999999736e-09,-2.499522445000000105e-09
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.888110825000000270e-09,-1.843242160000000250e-09,-1.806203900000000031e-09,-1.786067780000000053e-09,-1.779120290000000004e-09
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.288432955000000100e-09,-1.308944854999999842e-09,-1.107256195000000069e-09,-1.024339030000000023e-09,-9.490674050000000324e-10
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.266027220000000045e-09,-1.297421075000000191e-09,-1.289583655000000056e-09,-1.265916689999999842e-09,-1.283598390000000059e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.369599550000000484e-10,-6.252282050000000905e-10,-5.809518100000000442e-10,-6.167532799999999963e-10,-5.741602700000000762e-10
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.680086400000000256e-10,-8.872145100000001141e-10,-8.428291199999999823e-10,-8.027622650000000882e-10,-7.872575350000000091e-10
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.449791219999999970e-10,-1.549572050000000091e-10,-1.561481640000000243e-10,-1.613916519999999951e-10,-1.614371490000000154e-10
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.537411230000000175e-10,-6.895045800000000819e-10,-6.733473540000000170e-10,-6.380496710000000069e-10,-5.953940550000000193e-10
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.932009980000000356e-10,-1.776123579999999987e-10,-1.744203219999999956e-10,-1.722778800000000155e-10,-1.673711340000000079e-10
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.063675070000000219e-10,-2.190766580000000300e-10,-1.816191370000000273e-10,-1.606995860000000048e-10,-1.572940820000000239e-10
-6.700000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.136745040000000124e-10,-1.944546859999999889e-10,-1.921734320000000106e-10,-1.943282369999999994e-10,-1.831951230000000068e-10
-6.900000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.520174650000000122e-10,-1.511559030000000176e-10,-1.450180980000000334e-10,-1.518822430000000054e-10,-1.448110489999999936e-10
-7.100000000000000533e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.162995710000000060e-10,-1.251823380000000194e-10,-1.274380890000000033e-10,-1.209898340000000080e-10,-1.026301490000000136e-10
