# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.140079449999999993e-06,-8.169065699999999939e-06,-8.167336250000001402e-06,-8.165757250000000379e-06,-8.164974550000001665e-06
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124023900000001207e-06,-8.161061899999999953e-06,-8.161070150000000869e-06,-8.162008549999999837e-06,-8.160935500000000530e-06
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126504550000000659e-06,-8.159476500000001126e-06,-8.160662050000001526e-06,-8.160766150000000948e-06,-8.160074900000000025e-06
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124288699999999538e-06,-8.159015400000001802e-06,-8.157267500000000077e-06,-8.160426750000000516e-06,-8.159949950000000568e-06
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125439399999999940e-06,-8.159942500000000860e-06,-8.160198950000001724e-06,-8.161211300000000647e-06,-8.165175300000000801e-06
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127601749999999691e-06,-8.161552050000001106e-06,-8.162080100000001251e-06,-8.163554200000001644e-06,-8.163320099999999904e-06
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125918150000001244e-06,-8.161913649999999907e-06,-8.163791200000001621e-06,-8.164035050000001672e-06,-8.163370399999999831e-06
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127733050000001219e-06,-8.162979350000001139e-06,-8.163411550000001084e-06,-8.164368450000000668e-06,-8.163664249999999991e-06
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127595650000000009e-06,-8.162929600000000030e-06,-8.161765450000000178e-06,-8.163027299999999953e-06,-8.163365800000000933e-06
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126345200000001777e-06,-8.161480500000001386e-06,-8.161646500000000463e-06,-8.163197200000000048e-06,-8.162994600000001189e-06
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.128714950000000858e-06,-8.163836650000000261e-06,-8.164935650000001586e-06,-8.164730999999999738e-06,-8.164561400000001155e-06
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123996949999999796e-06,-8.158220950000000910e-06,-8.158857900000000948e-06,-8.158889300000000502e-06,-8.159205200000001662e-06
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123893300000000948e-06,-8.158978750000001203e-06,-8.160022750000000375e-06,-8.157506700000000411e-06,-8.160346050000000427e-06
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122607299999999754e-06,-8.157561749999999993e-06,-8.159000450000001569e-06,-8.158590350000000053e-06,-8.159410350000001512e-06
-7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123749400000000300e-06,-8.158555750000000750e-06,-8.159843450000000910e-06,-8.161059150000000777e-06,-8.161176650000000527e-06
-7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127169400000000684e-06,-8.160333149999999795e-06,-8.160897450000000782e-06,-8.160742800000000738e-06,-8.152264150000000466e-06
-8.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124957200000001580e-06,-8.159621400000001166e-06,-8.161845599999999754e-06,-8.159959700000000572e-06,-8.160916999999999914e-06
-8.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124745900000001231e-06,-8.156241650000000887e-06,-8.160573600000000218e-06,-8.159936750000000119e-06,-8.159744250000000205e-06
-9.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123827200000000457e-06,-8.158648250000000445e-06,-8.160374500000000926e-06,-8.160682250000001110e-06,-8.160590450000000990e-06
-9.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123293299999999632e-06,-8.159220800000000653e-06,-8.159554200000001343e-06,-8.159852300000001462e-06,-8.159208950000000231e-06
-1.000000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122665250000000962e-06,-8.158631600000001245e-06,-8.157930300000000500e-06,-8.158981650000001135e-06,-8.156493550000000280e-06
-1.050000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123998999999999397e-06,-8.159082000000000294e-06,-8.160287950000000157e-06,-8.160733350000000551e-06,-8.161378100000000931e-06
-1.100000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123818000000000965e-06,-8.159744700000000779e-06,-8.159798150000001333e-06,-8.160376450000000588e-06,-8.159386350000000850e-06
-1.150000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122512950000000337e-06,-8.159349100000000616e-06,-8.159246350000001221e-06,-8.159706150000001334e-06,-8.161407699999999885e-06
-1.200000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122297250000000968e-06,-8.159667000000000561e-06,-8.159856050000000030e-06,-8.159832300000000063e-06,-8.159306050000000518e-06
-1.250000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124159500000000122e-06,-8.158486800000001144e-06,-8.160187100000001301e-06,-8.159774950000001878e-06,-8.159947050000000636e-06
-1.300000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125504050000000465e-06,-8.160536400000000800e-06,-8.160123500000000986e-06,-8.160706850000001408e-06,-8.161521050000001309e-06
-1.350000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123201199999999694e-06,-8.158900000000000776e-06,-8.159368550000001502e-06,-8.159392600000001287e-06,-8.160422450000001435e-06
-1.400000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.116922400000000103e-06,-8.158366800000001220e-06,-8.160950250000000884e-06,-8.160052750000000780e-06,-8.160601800000001716e-06
-1.450000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125324650000001061e-06,-8.159431499999999672e-06,-8.160657650000000812e-06,-8.160587350000001180e-06,-8.160707799999999983e-06
-1.500000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123073950000001635e-06,-8.159989850000000039e-06,-8.160446350000000464e-06,-8.160937300000001130e-06,-8.160516949999999914e-06
-1.550000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124878950000000849e-06,-8.160956900000001078e-06,-8.162478399999999773e-06,-8.162008549999999837e-06,-8.161629849999999569e-06
-1.600000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126577750000000224e-06,-8.160507350000000665e-06,-8.161452550000000583e-06,-8.161991750000001576e-06,-8.164012100000001218e-06
-1.650000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123819699999999932e-06,-8.159246350000001221e-06,-8.161042450000000761e-06,-8.160710750000000732e-06,-8.159638800000000756e-06
-1.700000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125600000000000604e-06,-8.160622650000000058e-06,-8.161672500000001604e-06,-8.161219300000000868e-06,-8.161351999999999851e-06
-1.750000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126033850000000393e-06,-8.160491650000000041e-06,-8.161270850000000883e-06,-8.161061349999999441e-06,-8.161318350000000817e-06
-1.800000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125066399999999596e-06,-8.159920249999999981e-06,-8.159899000000001883e-06,-8.160681800000000536e-06,-8.159795050000001523e-06
-1.850000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124883550000001442e-06,-8.159764800000000423e-06,-8.160290100000001392e-06,-8.160679050000001360e-06,-8.161413150000000808e-06
-1.900000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122172750000000390e-06,-8.157928200000000082e-06,-8.156547050000001651e-06,-8.158328449999999960e-06,-8.159448600000001139e-06
-1.950000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124833950000001089e-06,-8.159515400000001204e-06,-8.159762999999999823e-06,-8.162079800000001433e-06,-8.160040800000000418e-06
-2.000000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125164499999999276e-06,-8.161136950000000935e-06,-8.161490600000000331e-06,-8.163082000000000595e-06,-8.162877400000001258e-06
-2.050000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127007700000000689e-06,-8.160867550000002011e-06,-8.161931050000001192e-06,-8.161726350000000221e-06,-8.162220950000001211e-06
-2.100000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126531900000000133e-06,-8.159350199999999947e-06,-8.161132650000000159e-06,-8.163096000000000558e-06,-8.162629900000000884e-06
-2.150000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127373200000000508e-06,-8.162850849999999604e-06,-8.163160650000001083e-06,-8.163855550000000634e-06,-8.162688700000000729e-06
-2.200000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.128402200000000324e-06,-8.162455600000001769e-06,-8.164416200000001298e-06,-8.166171000000000524e-06,-8.164207850000001698e-06
-2.250000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.129089050000000533e-06,-8.163304150000000279e-06,-8.164325049999999936e-06,-8.164469750000000097e-06,-8.165941600000001011e-06
-2.300000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.128353450000000302e-06,-8.163650500000000723e-06,-8.164553749999999875e-06,-8.163963050000001378e-06,-8.165312400000000498e-06
-2.350000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.128281250000000130e-06,-8.161880200000000752e-06,-8.162821800000001163e-06,-8.163725350000000132e-06,-8.163365700000000993e-06
-2.400000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127586350000000578e-06,-8.161333350000000173e-06,-8.162700550000001151e-06,-8.163569500000000817e-06,-8.163214000000000003e-06
-2.450000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124096550000000258e-06,-8.162091050000000526e-06,-8.161395750000001217e-06,-8.159691150000000285e-06,-8.160497749999999723e-06
-2.500000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.121715400000001329e-06,-8.156546600000001078e-06,-8.158200100000000875e-06,-8.158415550000001242e-06,-8.158574650000001123e-06
-2.550000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124273400000000365e-06,-8.159390250000001868e-06,-8.156382800000000664e-06,-8.160974400000000609e-06,-8.160747550000000392e-06
-2.600000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125637650000000595e-06,-8.160055850000000590e-06,-8.161356850000001139e-06,-8.162293750000001018e-06,-8.161781700000001315e-06
-2.650000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124213250000000494e-06,-8.158311650000000005e-06,-8.160687400000000521e-06,-8.159639750000001026e-06,-8.161161400000000477e-06
-2.700000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123305400000000750e-06,-8.159209500000000743e-06,-8.161155949999999553e-06,-8.159777400000001237e-06,-8.160586100000001092e-06
-2.750000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127464500000000931e-06,-8.160705750000000382e-06,-8.162857500000001492e-06,-8.164214350000001136e-06,-8.163409600000001422e-06
-2.800000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122609650000000867e-06,-8.156904600000000372e-06,-8.158195650000001038e-06,-8.157627450000000727e-06,-8.158155200000001054e-06
-2.850000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123504999999999737e-06,-8.158264100000000947e-06,-8.159261500000001332e-06,-8.159170349999999970e-06,-8.159779100000000203e-06
-2.900000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123623800000000391e-06,-8.159207950000000838e-06,-8.159490949999999968e-06,-8.159733800000000626e-06,-8.159703800000000221e-06
-2.950000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124569750000000700e-06,-8.159992200000001152e-06,-8.161927549999999930e-06,-8.161761250000001036e-06,-8.161159999999999633e-06
-3.000000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126868400000000634e-06,-8.160786450000000471e-06,-8.161967400000000279e-06,-8.161482700000000049e-06,-8.161890050000000695e-06
-3.050000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125056650000001286e-06,-8.159160300000000148e-06,-8.159920400000000737e-06,-8.160125000000001768e-06,-8.160608600000000972e-06
-3.100000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124266900000000927e-06,-8.160396199999999598e-06,-8.160966900000000084e-06,-8.161420200000000759e-06,-8.162831650000001107e-06
-3.150000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.128009200000000276e-06,-8.162759699999999936e-06,-8.163552700000000861e-06,-8.164547500000001132e-06,-8.163606550000001173e-06
-3.200000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126103050000000694e-06,-8.161490500000000392e-06,-8.163713650000000466e-06,-8.163002299999999898e-06,-8.164769250000001059e-06
-3.250000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126525900000000391e-06,-8.163040450000001280e-06,-8.164200350000001174e-06,-8.163938450000001080e-06,-8.164565150000001418e-06
-3.300000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.129386650000000955e-06,-8.162440450000001658e-06,-8.164192150000001074e-06,-8.163339950000000547e-06,-8.163313149999999892e-06
-3.350000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127989950000000962e-06,-8.163084649999999832e-06,-8.164166149999999933e-06,-8.163829249999999675e-06,-8.164864550000000746e-06
-3.400000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125517350000000853e-06,-8.159400950000000448e-06,-8.159704100000001733e-06,-8.161158050000001665e-06,-8.160728500000000957e-06
-3.450000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126105950000000626e-06,-8.161144000000000886e-06,-8.162855250000000318e-06,-8.161415500000000227e-06,-8.162932100000000205e-06
-3.500000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122008700000000976e-06,-8.157309450000000843e-06,-8.157434049999999666e-06,-8.161012750000000174e-06,-8.161087900000001095e-06
-3.550000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122883750000000323e-06,-8.158179800000001352e-06,-8.160250750000000740e-06,-8.160430950000001352e-06,-8.160985100000000883e-06
-3.600000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122293500000000706e-06,-8.158889550000001197e-06,-8.157571999999999694e-06,-8.158337750000001085e-06,-8.159326050000000223e-06
-3.650000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125631250000001096e-06,-8.160769199999999942e-06,-8.161825600000000049e-06,-8.162448100000001245e-06,-8.162516200000000520e-06
-3.700000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123231899999999674e-06,-8.161316450000000278e-06,-8.161050800000001616e-06,-8.162190500000000233e-06,-8.162321000000000553e-06
-3.750000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125850500000000848e-06,-8.161278900000000226e-06,-8.162802800000000850e-06,-8.162703750000000901e-06,-8.165920100000000523e-06
-3.800000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123770099999999580e-06,-8.160072900000001241e-06,-8.159728149999999824e-06,-8.161151800000001228e-06,-8.159984150000001808e-06
-3.850000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124035750000001629e-06,-8.158890800000001285e-06,-8.158631600000001245e-06,-8.158575500000001454e-06,-8.158475050000000661e-06
-3.900000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123271199999999509e-06,-8.159815900000001558e-06,-8.161504800000000172e-06,-8.161144150000001641e-06,-8.160473999999999755e-06
-3.950000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123174100000000916e-06,-8.158165899999999634e-06,-8.158846900000000856e-06,-8.159642250000001201e-06,-8.159710200000001414e-06
-4.000000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124124650000000123e-06,-8.159400100000001812e-06,-8.159746300000001500e-06,-8.159809100000000608e-06,-8.160270350000000688e-06
-4.050000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.127389600000000706e-06,-8.159628100000000482e-06,-8.160501650000000741e-06,-8.160780899999999608e-06,-8.160546250000000744e-06
-4.100000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.121729700000001109e-06,-8.158726450000000358e-06,-8.159710200000001414e-06,-8.160486050000000056e-06,-8.160622400000001056e-06
-4.150000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124465850000001156e-06,-8.159474150000000013e-06,-8.159987600000000559e-06,-8.160596250000000853e-06,-8.160620300000000639e-06
-4.200000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123567400000000782e-06,-8.160575949999999637e-06,-8.159330000000000364e-06,-8.161049000000001016e-06,-8.161557200000000518e-06
-4.250000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122049000000000204e-06,-8.158501550000001498e-06,-8.158697300000000284e-06,-8.159056000000000847e-06,-8.158531800000000904e-06
-4.300000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123861350000000881e-06,-8.159216599999999817e-06,-8.159023650000001024e-06,-8.159933850000000187e-06,-8.161051650000000253e-06
-4.350000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122272650000000670e-06,-8.159352000000000548e-06,-8.160010250000001195e-06,-8.159818550000000795e-06,-8.161667250000000559e-06
-4.400000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123489600000000625e-06,-8.158352800000001257e-06,-8.159464950000000521e-06,-8.160483150000000124e-06,-8.159869500000001174e-06
-4.450000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123381500000000246e-06,-8.158530400000001755e-06,-8.160588850000000268e-06,-8.161280749999999949e-06,-8.161890750000000270e-06
-4.500000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124013749999999751e-06,-8.159469850000000931e-06,-8.163068350000001266e-06,-8.160850600000001299e-06,-8.159787999999999877e-06
-4.550000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124370100000000895e-06,-8.158902800000000769e-06,-8.160534050000001381e-06,-8.159995700000000719e-06,-8.160380900000000425e-06
-4.600000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125782100000000061e-06,-8.160225450000000867e-06,-8.159760600000001281e-06,-8.161278600000000408e-06,-8.158724800000000514e-06
-4.650000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125226450000001442e-06,-8.159805750000000103e-06,-8.160346600000000940e-06,-8.160876849999999748e-06,-8.160219750000000943e-06
-4.700000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124254950000000565e-06,-8.158060900000000759e-06,-8.159066299999999670e-06,-8.159645450000000951e-06,-8.160224500000000597e-06
-4.750000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122609150000001171e-06,-8.159762999999999823e-06,-8.160583050000000404e-06,-8.159248250000000066e-06,-8.160470800000001700e-06
-4.800000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125602500000000779e-06,-8.159270900000000702e-06,-8.159704100000001733e-06,-8.159740200000000125e-06,-8.167480500000000990e-06
-4.850000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126474099999999681e-06,-8.159661550000001331e-06,-8.161422550000001872e-06,-8.161633050000001013e-06,-8.162495050000000667e-06
-4.900000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122850000000001350e-06,-8.159047649999999992e-06,-8.159488350000001548e-06,-8.159889400000000940e-06,-8.160414250000001335e-06
-4.950000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123763600000000141e-06,-8.159195050000000207e-06,-8.159457500000000813e-06,-8.158972800000000584e-06,-8.160536400000000800e-06
-5.000000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122798500000000458e-06,-8.159613800000000702e-06,-8.161894200000000715e-06,-8.160896300000000634e-06,-8.161184050000001112e-06
-5.050000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.119856749999999988e-06,-8.156343950000001402e-06,-8.156094950000000247e-06,-8.157045200000001331e-06,-8.156528700000000096e-06
-5.100000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122959749999999880e-06,-8.159587800000001254e-06,-8.163189400000001400e-06,-8.161297549999999904e-06,-8.161486750000000129e-06
-5.150000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.121992249999999961e-06,-8.157471250000000777e-06,-8.158074250000000270e-06,-8.158465150000001595e-06,-8.158860500000001062e-06
-5.200000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126276850000001807e-06,-8.159869300000001296e-06,-8.161930450000001556e-06,-8.161653450000000475e-06,-8.162250150000000407e-06
-5.250000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124329950000000729e-06,-8.160554250000000965e-06,-8.161726550000000100e-06,-8.161530900000001253e-06,-8.161608599999999777e-06
-5.300000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126376600000001331e-06,-8.160553300000000695e-06,-8.162566300000000569e-06,-8.162586300000000274e-06,-8.162078400000000590e-06
-5.350000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.126567500000000523e-06,-8.162751499999999836e-06,-8.162123600000000228e-06,-8.163420850000000515e-06,-8.164360250000000569e-06
-5.400000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124791900000000384e-06,-8.160311999999999942e-06,-8.161484400000000710e-06,-8.162735550000000211e-06,-8.161221250000000530e-06
-5.450000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125250499999999533e-06,-8.159261599999999577e-06,-8.160470100000000431e-06,-8.159241300000000054e-06,-8.160166700000000145e-06
-5.500000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.124203100000000732e-06,-8.158513100000000409e-06,-8.159995500000000841e-06,-8.160981750000000377e-06,-8.160433300000000771e-06
-5.550000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.122350149999999316e-06,-8.157470600000000325e-06,-8.159535250000000153e-06,-8.159435249999999934e-06,-8.159028350000001556e-06
-5.600000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.125187550000001363e-06,-8.159233299999999833e-06,-8.158662050000000529e-06,-8.158399300000000105e-06,-8.159873000000000741e-06
-5.650000000000000000e+01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.123925600000001649e-06,-8.160070849999999945e-06,-8.161135650000000030e-06,-8.160263500000000615e-06,-8.160744350000000643e-06
