# resistance (ohms),current (A),time (s),res min,res_max
1.567289271128033638e+09,-6.380443090000001040e-11,1.000000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.581317072759512186e+09,-6.323842430000000435e-11,1.004999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.575856149093439341e+09,-6.345756880000001161e-11,1.010000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.563574818431789398e+09,-6.395600570000000906e-11,1.014999999999999902e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.576083147539923429e+09,-6.344842920000000891e-11,1.020000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.580798246047437191e+09,-6.325917950000000441e-11,1.024999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.565939777570343494e+09,-6.385941620000000521e-11,1.030000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.571922227091740131e+09,-6.361637890000000905e-11,1.034999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.583496931791008711e+09,-6.315136960000001162e-11,1.040000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.571014673698084354e+09,-6.365312920000000460e-11,1.044999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.567025417600442648e+09,-6.381517420000000504e-11,1.050000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.582614385907793522e+09,-6.318658600000001027e-11,1.054999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.577443740745038986e+09,-6.339370299999999888e-11,1.060000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.565351542203749895e+09,-6.388341359999999634e-11,1.064999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.578036758157029867e+09,-6.336988000000000503e-11,1.070000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.582896394174202442e+09,-6.317532870000000325e-11,1.074999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.568507464465067148e+09,-6.375487670000001330e-11,1.080000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.574899942708762407e+09,-6.349609730000000614e-11,1.084999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.586551757757509947e+09,-6.302977480000000028e-11,1.090000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.574096625631730795e+09,-6.352850160000000028e-11,1.094999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.570228665491549253e+09,-6.368499200000000604e-11,1.100000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.585022636722689629e+09,-6.309058159999999845e-11,1.104999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.579437101157877684e+09,-6.331369570000000955e-11,1.110000000000000098e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.568021144551883459e+09,-6.377465020000000565e-11,1.114999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.580541660794295788e+09,-6.326944900000000343e-11,1.120000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.583589929007822037e+09,-6.314766099999999689e-11,1.125000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.567264250681283712e+09,-6.380544950000001032e-11,1.129999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.572119751631490707e+09,-6.360838600000001237e-11,1.135000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.581892001268607616e+09,-6.321544070000001038e-11,1.140000000000000124e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.567653563110377789e+09,-6.378960399999999780e-11,1.145000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.562274995784786701e+09,-6.400921750000001084e-11,1.149999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.575646989212372303e+09,-6.346599249999999848e-11,1.155000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.569443145359678507e+09,-6.371686690000001124e-11,1.159999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.558641947166495800e+09,-6.415841699999999864e-11,1.165000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.572869209073847294e+09,-6.357807720000000327e-11,1.169999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.577103206857688904e+09,-6.340739119999999715e-11,1.175000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.562437814974964142e+09,-6.400254719999999571e-11,1.179999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.569085998211198092e+09,-6.373136980000000482e-11,1.185000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.580630538622269392e+09,-6.326589140000000478e-11,1.189999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.568026111122040272e+09,-6.377444820000000536e-11,1.195000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.566220039340283394e+09,-6.384798910000001003e-11,1.199999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.582432915949086666e+09,-6.319383210000000236e-11,1.205000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.577496738951416254e+09,-6.339157320000000373e-11,1.209999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.567257542507637024e+09,-6.380572260000000319e-11,1.215000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.582239160366688728e+09,-6.320157060000000728e-11,1.219999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.585733020470322609e+09,-6.306231800000000675e-11,1.225000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.571545541114183664e+09,-6.363162719999999995e-11,1.229999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.578634116729829550e+09,-6.334590070000000819e-11,1.235000000000000098e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.589218603684119463e+09,-6.292400540000000601e-11,1.239999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.575941850733693838e+09,-6.345411790000000023e-11,1.245000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.573329390905523300e+09,-6.355948130000000570e-11,1.250000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.587696638987361431e+09,-6.298432430000000365e-11,1.254999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.580643028187061548e+09,-6.326539150000001024e-11,1.260000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
