# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.228198940000000322e-09,-4.647960365000000018e-09,-4.669204095000000112e-09,-4.641894460000000413e-09,-2.178635350000000002e-09
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.608373160000000304e-09,-4.273257670000000360e-09,-1.414752995000000107e-09,-4.601415350000000191e-09,-4.624219689999999635e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.171665610000000016e-09,-4.674054985000000601e-09,-2.743566894999999784e-09,-4.291286495000000594e-09,-4.604902215000000552e-09
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.734505879999999866e-09,-3.329205764999999978e-09,-4.167317655000000450e-09,-4.457337415000000412e-09,-3.371181790000000255e-09
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.258579595000000089e-09,-2.958026764999999930e-09,-2.143565225000000000e-09,-4.549469184999999995e-09,-4.671660265000000225e-09
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.491694280000000005e-09,-4.745542284999999873e-09,-4.895728294999999962e-09,-4.346943795000000346e-09,-3.093107900000000037e-09
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.707744980000000118e-09,-4.219707085000000250e-09,-4.248719094999999573e-09,-2.802304294999999933e-09,-4.809019184999999994e-09
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.331103449999999782e-09,-4.200555739999999861e-09,-4.047310040000000339e-09,-5.544185050000000139e-09,-5.262138499999999716e-09
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.371441865000000028e-09,-4.787355030000000297e-09,-4.857303829999999657e-09,-4.933265234999999830e-09,-4.828644704999999748e-09
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.927731900000000628e-09,-7.302950550000000067e-09,-7.096771899999999871e-09,-7.024706599999999983e-09,-7.018760100000000308e-09
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.346190900000000538e-09,-7.537339649999999836e-09,-7.446448650000000878e-09,-7.537065699999999362e-09,-7.821713100000000027e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.773203090000000487e-09,-3.711256825000000087e-09,-3.632929549999999635e-09,-3.702271449999999921e-09,-3.908838305000000119e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.277834449999999518e-09,-5.343660950000000025e-09,-5.071693950000000731e-09,-4.516146945000000310e-09,-4.683091409999999670e-09
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.722471449999999624e-09,-5.442762850000000009e-09,-5.755530749999999698e-09,-5.575613200000000546e-09,-5.640042050000000546e-09
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.035784994999999913e-09,-4.198639905000000186e-09,-4.237295819999999824e-09,-4.300660280000000332e-09,-4.341869525000000283e-09
-7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.538236480000000010e-09,-3.695773654999999788e-09,-3.326842684999999926e-09,-3.265694515000000075e-09,-3.388274835000000471e-09
-7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.127812430000000048e-09,-2.840591734999999984e-09,-3.051465245000000231e-09,-2.803845974999999948e-09,-3.243019605000000034e-09
-8.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.062742905000000009e-09,-1.242847735000000047e-09,-1.298893000000000180e-09,-1.269895854999999970e-09,-1.388762125000000129e-09
-8.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.888611200000000979e-10,-1.079006275000000032e-09,-9.215461349999999335e-10,-1.164596660000000104e-09,-1.039968324999999960e-09
-8.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.325088050000000653e-11,-8.275156349999999964e-11,-8.101576450000000271e-11,-8.500405850000000397e-11,-8.691996050000000830e-11
