# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.198082140000000479e-09,-4.249171389999999905e-09,-4.258670735000000625e-09,-4.419013525000000322e-09,-4.530863279999999935e-09
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.350251690000000235e-09,-4.221494359999999641e-09,-4.154077300000000163e-09,-4.045934775000000598e-09,-4.203084640000000328e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.253794460000000068e-09,-4.194248780000000425e-09,-4.224082745000000292e-09,-4.231097090000000478e-09,-4.406335894999999504e-09
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.080597890000000477e-09,-4.101420904999999883e-09,-3.871338130000000141e-09,-4.006293675000000165e-09,-4.051978019999999763e-09
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.757412664999999934e-09,-3.765735825000000184e-09,-3.655684590000000321e-09,-3.798993845000000408e-09,-3.699089125000000438e-09
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.282132795000000123e-09,-4.127290469999999946e-09,-4.002981000000000076e-09,-4.121567980000000376e-09,-3.948925704999999717e-09
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.632124215000000192e-09,-4.961017085000000454e-09,-4.264358169999999857e-09,-4.215370520000000344e-09,-4.072883554999999501e-09
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.114671085000000407e-09,-4.137354680000000155e-09,-3.970221860000000393e-09,-4.110410800000000333e-09,-4.193286035000000331e-09
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.163550819999999682e-09,-4.257301594999999941e-09,-4.196009735000000029e-09,-3.893379945000000118e-09,-3.783546535000000621e-09
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.573738610000000329e-09,-3.787026640000000647e-09,-3.556501754999999931e-09,-3.718332094999999841e-09,-3.853893010000000604e-09
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.554624760000000126e-09,-3.097731424999999848e-09,-2.493585325000000029e-09,-3.176876424999999992e-09,-3.333223559999999929e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.041962985000000153e-09,-1.009615739999999918e-09,-1.056145555000000070e-09,-9.849881349999999921e-10,-9.264160100000001053e-10
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.772947015000000210e-09,-1.715553635000000099e-09,-1.532796459999999865e-09,-1.483659615000000066e-09,-1.483869610000000088e-09
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.749564360000000361e-10,-2.453368600000000254e-10,-2.374879340000000340e-10,-2.292460540000000195e-10,-2.442959760000000284e-10
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.076916120000000086e-10,-2.166809420000000091e-10,-2.134902999999999964e-10,-1.866396230000000098e-10,-2.000579369999999967e-10
-6.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.809481140000000489e-10,-5.997574240000000690e-10,-4.365360010000000364e-10,-4.477720700000000659e-10,-4.140089330000000241e-10
-6.700000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.654608940000000094e-10,-3.327315479999999866e-10,-3.478329600000000309e-10,-3.596326870000000355e-10,-3.434145070000000037e-10
-7.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.546971280000000393e-09,-4.623792210000000347e-09,-4.492541014999999949e-09,-4.583370314999999918e-09,-4.522440770000000275e-09
-7.700000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.339322179999999644e-09,-4.457990654999999535e-09,-4.404274520000000419e-09,-4.298678090000000267e-09,-4.327975640000000616e-09
-8.199999999999999289e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.235139850000000178e-10,-8.841820600000000167e-10,-8.666950499999999890e-10,-8.898769250000000869e-10,-9.912955550000000299e-10
-8.199999999999999289e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.531821060000000121e-10,-2.558184760000000267e-10,-2.392939880000000096e-10,-2.426758719999999781e-10,-2.435491680000000384e-10
-8.199999999999999289e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.175539159999999792e-10,-8.641407220000000688e-10,-9.723440520000001156e-10,-1.005357174000000119e-09,-1.071445881999999995e-09
-8.699999999999999289e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.235726299999999971e-11,-4.305076319999999722e-11,-4.225060859999999863e-11,-4.095723620000000071e-11,-4.007371380000000189e-11
