# resistance (ohms),current (A),time (s),res min,res_max
2.521280283184150234e+07,-3.966238925000000222e-09,1.000000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.524187002813962847e+07,-3.961671614999999470e-09,1.004999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.522551022803943232e+07,-3.964240925000000246e-09,1.010000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.522036661020986736e+07,-3.965049419999999973e-09,1.014999999999999902e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.524779961039590091e+07,-3.960741195000000168e-09,1.020000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.523253611387806758e+07,-3.963137100000000343e-09,1.024999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.520907314978013933e+07,-3.966825730000000253e-09,1.030000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.523110955185657367e+07,-3.963361175000000221e-09,1.034999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.523623790566389635e+07,-3.962555765000000071e-09,1.040000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.521894590762820840e+07,-3.965272790000000536e-09,1.044999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.521737824503511563e+07,-3.965519295000000450e-09,1.050000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.520825506879116595e+07,-3.966954465000000179e-09,1.054999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.518917635047024116e+07,-3.969959105000000262e-09,1.060000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.519395817491293699e+07,-3.969205604999999950e-09,1.064999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.522915104932283983e+07,-3.963668845000000359e-09,1.070000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.522585569435481355e+07,-3.964186635000000145e-09,1.074999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.523402514364695922e+07,-3.962903240000000407e-09,1.080000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.527052651426286250e+07,-3.957179124999999905e-09,1.084999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.525782489909584075e+07,-3.959169105000000137e-09,1.090000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.522684435682208091e+07,-3.964031275000000417e-09,1.094999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.524894328185699135e+07,-3.960561790000000137e-09,1.100000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.527136042502101883e+07,-3.957048545000000135e-09,1.104999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.525094914056721702e+07,-3.960247175000000184e-09,1.110000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
