# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.652334199999999604e-09,-6.366984950000000203e-09,-6.958110050000000507e-09,-6.912422950000000113e-09,-7.278654900000000203e-09
-5.000000000000000000e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.795730350000000032e-09,-7.461706299999999930e-09,-7.631953150000000897e-09,-7.664357250000000561e-09,-7.377908149999999630e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.879328749999999378e-09,-8.867392149999999364e-09,-9.120874399999999086e-09,-9.123240500000000596e-09,-9.237811200000000766e-09
-1.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.460613300000000583e-09,-7.306859050000000250e-09,-7.093259250000000142e-09,-6.943762449999999558e-09,-6.740532350000000426e-09
-2.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.793165749999999910e-09,-6.888305650000000027e-09,-6.732366100000000397e-09,-6.850834799999999885e-09,-6.626263899999999824e-09
-2.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.382887799999999784e-09,-6.827592700000000028e-09,-6.603781199999999678e-09,-6.429876500000000673e-09,-6.251611000000000406e-09
-3.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.665759950000000053e-09,-8.386888300000000054e-09,-8.859470950000000523e-09,-8.769064550000000532e-09,-9.036510350000000373e-09
-3.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.006586540000000071e-08,-1.025486160000000040e-08,-1.046747629999999998e-08,-1.037472710000000095e-08,-1.069216699999999936e-08
-4.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.139902559999999992e-08,-1.142600569999999938e-08,-1.198234030000000031e-08,-1.203546220000000000e-08,-1.185435000000000053e-08
-4.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.033897450000000094e-08,-1.054352149999999965e-08,-1.050537450000000070e-08,-1.029906699999999996e-08,-1.035220479999999976e-08
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.183554950000000020e-09,-4.112724149999999917e-09,-4.020170634999999814e-09,-4.343668740000000337e-09,-4.286670785000000131e-09
-5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.624484899999999494e-09,-5.731095750000000909e-09,-5.620880800000000391e-09,-5.501527650000000208e-09,-5.438089000000000700e-09
-5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.093607800000000407e-09,-7.020538050000000449e-09,-7.072772050000000002e-09,-7.430649950000000582e-09,-7.478276299999999594e-09
-6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.765867900000000224e-09,-5.698012449999999802e-09,-5.658290849999999350e-09,-5.725671549999999810e-09,-5.613866400000000271e-09
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.614747200000000962e-10,-7.694755399999999991e-10,-7.901737550000000514e-10,-7.460852500000000939e-10,-7.221465350000001085e-10
-6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.446028749999999086e-10,-9.318359650000000785e-10,-9.308247600000001083e-10,-9.430044349999999565e-10,-9.898867300000000960e-10
-7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.688859750000000809e-10,-7.864652600000000549e-10,-8.359514000000000256e-10,-8.404537200000000568e-10,-7.938453650000000360e-10
-7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.348038400000000141e-09,-1.331724850000000128e-09,-1.344608210000000063e-09,-1.334633240000000135e-09,-1.346020889999999902e-09
-8.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.526711050000000765e-10,-8.164094899999999784e-10,-7.307799250000000106e-10,-7.623614150000000394e-10,-7.688815400000000733e-10
-8.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.155086419999999964e-09,-1.150896890000000235e-09,-1.156028290000000228e-09,-1.128023060000000188e-09,-1.200994780000000206e-09
-8.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.728673160000000374e-10,-2.427268199999999979e-10,-2.330059900000000295e-10,-2.522768860000000056e-10,-2.212881780000000137e-10
-8.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.451529160000000302e-10,-1.898405248000000062e-10,-2.128324940000000342e-10,-2.596739460000000355e-10,-2.258243579999999973e-10
-8.699999999999999289e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.213518190000000222e-10,-1.120914200000000160e-10,-1.118532389999999959e-10,-1.174305130000000072e-10,-1.137459950000000030e-10
