# resistance (ohms),current (A),time (s),res min,res_max
2.351013409090790898e+07,-4.253484885000000232e-09,1.000000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.353611906022611260e+07,-4.248788840000000382e-09,1.004999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.354406329068947211e+07,-4.247355215000000401e-09,1.010000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.350939069740016386e+07,-4.253619385000000093e-09,1.014999999999999902e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.347962821286016703e+07,-4.259011220000000222e-09,1.020000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.344784457535259053e+07,-4.264784324999999963e-09,1.024999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.340373190713362768e+07,-4.272822829999999719e-09,1.030000000000000027e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.339414872336434573e+07,-4.274573149999999820e-09,1.034999999999999920e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.340164002156713977e+07,-4.273204779999999878e-09,1.040000000000000036e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.340658143284093216e+07,-4.272302654999999752e-09,1.044999999999999929e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.342278109691013023e+07,-4.269347845000000167e-09,1.050000000000000044e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.346169859755749255e+07,-4.262265990000000134e-09,1.054999999999999938e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.345693246504604816e+07,-4.263132025000000171e-09,1.060000000000000053e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.344244751023262367e+07,-4.265766190000000031e-09,1.064999999999999947e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.345780763482320681e+07,-4.262972974999999929e-09,1.070000000000000062e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.347260312209634110e+07,-4.260285894999999993e-09,1.074999999999999956e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.346552070074323937e+07,-4.261571745000000430e-09,1.080000000000000071e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.346839804366448522e+07,-4.261049254999999974e-09,1.084999999999999964e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.350223364347213879e+07,-4.254914725000000413e-09,1.090000000000000080e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.349590014281912893e+07,-4.256061669999999668e-09,1.094999999999999973e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.349253506256747246e+07,-4.256671309999999781e-09,1.100000000000000089e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.351629354617899656e+07,-4.252370799999999706e-09,1.104999999999999982e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.351994703364375979e+07,-4.251710254999999992e-09,1.110000000000000098e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.350955435047800466e+07,-4.253589774999999919e-09,1.114999999999999991e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.352112895134120807e+07,-4.251496610000000461e-09,1.120000000000000107e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.353641218593739718e+07,-4.248735925000000306e-09,1.125000000000000000e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.353399100867635012e+07,-4.249173035000000512e-09,1.129999999999999893e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.355039921553431824e+07,-4.246212520000000019e-09,1.135000000000000009e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.357708729804651067e+07,-4.241406019999999784e-09,1.140000000000000124e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.357202224375293776e+07,-4.242317394999999550e-09,1.145000000000000018e+00,2.440000000000000000e+07,2.500000000000000000e+07
2.356295498946844414e+07,-4.243949879999999891e-09,1.149999999999999911e+00,2.440000000000000000e+07,2.500000000000000000e+07
