# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
2.468046434195819870e+07,-4.051787625000000199e-09,3.000000000000000000e+01,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.585354940749216825e+07,-3.867940855000000380e-09,6.001833333333333087e+01,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.008269647525362298e+07,-3.324170095000000226e-09,9.003666666666666174e+01,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.897287297427648306e+07,-3.451504449999999684e-09,1.200550000000000068e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.797138095290968195e+07,-3.575082694999999726e-09,1.500733333333333235e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.408863626982288808e+07,-2.933528910000000213e-09,1.800916666666666686e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.675344850412895158e+07,-3.737835890000000084e-09,2.101100000000000136e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.731279996726397425e+07,-3.661287019999999835e-09,2.401283333333333303e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.645071873155959323e+07,-3.780615604999999881e-09,2.701466666666666470e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.582121015036522225e+07,-3.872785179999999852e-09,3.001650000000000205e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
