# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
1.402498374700733662e+09,-7.130133039999999445e-11,3.000000000000000000e+01,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
1.400424116202913523e+09,-7.140693939999999952e-11,6.001833333333333087e+01,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
1.333616902962644100e+09,-7.498405260000000247e-11,9.003666666666666174e+01,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
1.133882518445870399e+09,-8.819255820000000460e-11,1.200550000000000068e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
9.054568006017159224e+08,-1.104414920000000038e-10,1.500733333333333235e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
9.353072219064366817e+08,-1.069167409999999904e-10,1.800916666666666686e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
8.722931663585102558e+08,-1.146403569999999971e-10,2.101100000000000136e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
1.057730276446153402e+09,-9.454206069999999469e-11,2.401283333333333303e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
9.113210774622004032e+08,-1.097308100000000075e-10,2.701466666666666470e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
1.148112986294966221e+09,-8.709944160000000243e-11,3.001650000000000205e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
