# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
9.768621934984360933e+08,-1.023685844999999982e-10,3.000000000000000000e+01,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.108258969710595131e+09,-9.023161800000001135e-11,6.018333333333333712e+01,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.165174061216637135e+09,-8.582408700000000764e-11,9.036666666666667425e+01,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.297214901011574030e+09,-7.708822950000000434e-11,1.205499999999999972e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
7.726458579796094894e+08,-1.294254009999999875e-10,1.507333333333333485e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
7.578301646066986322e+08,-1.319556870000000006e-10,1.809166666666666572e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.321277504108908653e+09,-7.568432800000000781e-11,2.110999999999999943e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.173232466627402544e+09,-8.523460000000000519e-11,2.412833333333333314e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
9.641280027435226440e+08,-1.037206675000000056e-10,2.714666666666666970e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
1.224541139178988695e+09,-8.166324249999999992e-11,3.016499999999999773e+02,5.000000000000000000e+08,1.000000000000000000e+10,5.000000000000000000e+00,1.000000000000000000e+01
