# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
6.873564486128916740e+08,-1.454849230000000030e-10,3.000000000000000000e+01,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
8.088445141689984798e+08,-1.236331560000000032e-10,6.001833333333333087e+01,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
7.346371521685007811e+08,-1.361216210000000157e-10,9.003666666666666174e+01,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
7.577802434262943268e+08,-1.319643799999999975e-10,1.200550000000000068e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
5.691232158876436949e+08,-1.757088750000000097e-10,1.500733333333333235e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
8.019475971031632423e+08,-1.246964270000000052e-10,1.800916666666666686e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
6.659344539762676954e+08,-1.501649289999999970e-10,2.101100000000000136e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
6.618846603100366592e+08,-1.510837250000000081e-10,2.401283333333333303e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
8.432017805048798323e+08,-1.185955749999999945e-10,2.701466666666666470e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
7.954447614839792252e+08,-1.257158320000000043e-10,3.001650000000000205e+02,5.000000000000000000e+08,1.000000000000000000e+10,6.000000000000000000e+00,1.000000000000000000e+00
