# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
3.315770509309296682e+07,-3.015890265000000265e-09,3.000000000000000000e+01,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.402449733185846359e+07,-2.939058850000000029e-09,6.001833333333333087e+01,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.455267034922577441e+07,-2.894132320000000216e-09,9.003666666666666174e+01,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.433513028812830895e+07,-2.912468925000000458e-09,1.200550000000000068e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.261364817644797638e+07,-3.066200980000000250e-09,1.500733333333333235e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.443758855765800178e+07,-2.903803785000000051e-09,1.800916666666666686e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.907941132430674881e+07,-3.438859160000000242e-09,2.101100000000000136e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
3.098760989546682686e+07,-3.227096260000000454e-09,2.401283333333333303e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.849451617337340489e+07,-3.509447200000000053e-09,2.701466666666666470e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
2.890970662408035621e+07,-3.459045825000000285e-09,3.001650000000000205e+02,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,1.000000000000000000e+00
