# pulse_v,pulse_width,num_applied,meas_v,i_0,i_1,i_2,i_3,i_4
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.666016150000000140e-10,-3.525835010000000618e-10,-3.155266655000000509e-10,-3.854566984999999967e-10,-3.712855615000000565e-10
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-7.684605100000000504e-10,-7.544643300000000550e-10,-7.139334800000000284e-10,-6.849467750000000033e-10,-6.499462650000000236e-10
5.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.855258500000000311e-10,-6.735579150000000162e-10,-7.656479050000001158e-10,-7.809526850000000461e-10,-7.244407850000000150e-10
5.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.316757549999999789e-10,-5.624858600000000538e-10,-5.116041799999999794e-10,-5.192464950000000416e-10,-5.251125049999999499e-10
6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.906024350000000644e-10,-9.840782000000000232e-10,-9.268822850000000547e-10,-9.507437500000001270e-10,-9.441504200000001047e-10
6.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.742224600000001083e-10,-9.150564400000000045e-10,-8.601881350000000715e-10,-8.371877900000000617e-10,-8.198587700000000007e-10
6.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-8.977161900000000654e-10,-8.533413300000001055e-10,-9.006990050000000156e-10,-9.338370350000000818e-10,-9.082703750000000240e-10
7.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-1.275108620000000009e-09,-1.208434559999999978e-09,-1.185035339999999998e-09,-1.138356540000000082e-09,-1.156149050000000094e-09
7.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-9.430345469999999683e-10,-8.518933870000000146e-10,-9.398237040000000880e-10,-1.037877160000000106e-09,-1.178775010000000040e-09
8.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.619515820000000474e-09,-2.128968480000000199e-09,-1.930352240000000112e-09,-1.825803134000000108e-09,-1.917217079999999941e-09
8.500000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-2.473472700000000178e-09,-2.279125679999999954e-09,-2.287232220000000139e-09,-2.236096200000000197e-09,-2.390086140000000139e-09
8.699999999999999289e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.430864060000000591e-09,-3.423843880000000365e-09,-3.013116020000000089e-09,-3.139840300000000288e-09,-2.979164260000000240e-09
8.899999999999998579e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.134965540000000378e-09,-3.301693240000000371e-09,-3.308791420000000232e-09,-3.414779680000000301e-09,-3.580300300000000233e-09
9.099999999999997868e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-6.260033350000001008e-09,-5.953367699999999358e-09,-5.899796100000000242e-09,-5.864843450000000464e-09,-5.671130300000000136e-09
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.179484450000000163e-09,-5.504509050000000162e-09,-5.301998049999999474e-09,-5.482059449999999814e-09,-5.556414249999999955e-09
-4.000000000000000222e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.254165500000000079e-09,-5.407693200000000158e-09,-5.416557100000000066e-09,-5.369486150000000256e-09,-4.959202635000000258e-09
-6.000000000000000888e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-5.123148549999999987e-09,-5.395592950000000089e-09,-5.166039349999999874e-09,-5.141681199999999940e-09,-5.058671550000000356e-09
-8.000000000000000444e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.339431879999999872e-09,-4.524403779999999685e-09,-4.580283275000000038e-09,-4.887680899999999687e-09,-4.596729705000000347e-09
-1.000000000000000000e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.782946125000000327e-09,-4.574208089999999625e-09,-4.550166925000000069e-09,-4.415792459999999491e-09,-4.312888634999999795e-09
-1.199999999999999956e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.708027914999999982e-09,-3.818088089999999965e-09,-3.603913400000000067e-09,-3.648116580000000080e-09,-3.361644380000000057e-09
4.200000000000000178e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.894616270000000071e-09,-3.783477880000000325e-09,-3.857473945000000015e-09,-3.683907630000000350e-09,-3.646684870000000048e-09
4.400000000000000355e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.808534290000000168e-09,-3.437846219999999781e-09,-3.581281315000000030e-09,-3.573917750000000110e-09,-3.623871610000000160e-09
4.600000000000000533e+00,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-4.119700339999999603e-09,-4.246506620000000298e-09,-4.169789179999999584e-09,-4.264525134999999893e-09,-4.338157150000000166e-09
-2.000000000000000111e-01,4.999999999999999774e-07,1.000000000000000000e+03,-1.000000000000000056e-01,-3.927193820000000433e-09,-4.027290765000000054e-09,-3.970203375000000042e-09,-3.945664724999999645e-09,-4.016472220000000673e-09
