# resistance (ohms),current (A),time (s),res min,res_max
1.222401251034777852e+04,-8.180619900000000690e-06,1.000000000000000000e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222450489043762900e+04,-8.180290400000001018e-06,1.004999999999999893e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222388893589653162e+04,-8.180702600000001258e-06,1.010000000000000009e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222384821813911913e+04,-8.180729850000000792e-06,1.014999999999999902e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222460987189935258e+04,-8.180220150000000508e-06,1.020000000000000018e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222397433200090381e+04,-8.180645450000001258e-06,1.024999999999999911e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222384724689317227e+04,-8.180730499999999550e-06,1.030000000000000027e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222455211319231239e+04,-8.180258799999999892e-06,1.034999999999999920e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222443301093224909e+04,-8.180338500000000588e-06,1.040000000000000036e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222410597732683891e+04,-8.180557350000000583e-06,1.044999999999999929e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222437525389645452e+04,-8.180377149999999971e-06,1.050000000000000044e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222485256904207017e+04,-8.180057750000000938e-06,1.054999999999999938e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222414512778916469e+04,-8.180531150000001258e-06,1.060000000000000053e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222414415649603507e+04,-8.180531800000001710e-06,1.064999999999999947e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222500283986816066e+04,-8.179957200000000206e-06,1.070000000000000062e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222426317841123091e+04,-8.180452150000001830e-06,1.074999999999999956e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222415117969598759e+04,-8.180527100000001178e-06,1.080000000000000071e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222487565865032229e+04,-8.180042300000001009e-06,1.084999999999999964e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222471388378053780e+04,-8.180150550000000450e-06,1.090000000000000080e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222434058499349521e+04,-8.180400350000001120e-06,1.094999999999999973e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222470685993398365e+04,-8.180155250000000982e-06,1.100000000000000089e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222517620513219663e+04,-8.179841200000001239e-06,1.104999999999999982e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222462944871303807e+04,-8.180207049999999998e-06,1.110000000000000098e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222460987189935258e+04,-8.180220150000000508e-06,1.114999999999999991e+00,9.100000000000000000e+08,1.000000000000000000e+10
1.222541085388112879e+04,-8.179684200000001776e-06,1.120000000000000107e+00,9.100000000000000000e+08,1.000000000000000000e+10
