# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
2.156202641838988289e+07,-4.637783019999999892e-09,1.000000000000000000e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.154669008349453285e+07,-4.641084065000000080e-09,1.004999999999999893e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.153546558081346378e+07,-4.643503044999999752e-09,1.010000000000000009e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.154886566232432052e+07,-4.640615499999999855e-09,1.014999999999999902e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.154034412808544561e+07,-4.642451365000000012e-09,1.020000000000000018e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.153930095152952895e+07,-4.642676204999999885e-09,1.024999999999999911e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.154651821586766466e+07,-4.641121084999999969e-09,1.030000000000000027e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.156151896907943860e+07,-4.637892169999999945e-09,1.034999999999999920e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.163400150942159072e+07,-4.622353380000000444e-09,1.040000000000000036e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.166244016934214160e+07,-4.616285110000000333e-09,1.044999999999999929e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.166566416930347309e+07,-4.615598175000000313e-09,1.050000000000000044e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.164565278915308416e+07,-4.619865289999999586e-09,1.054999999999999938e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.165597633471288159e+07,-4.617662970000000157e-09,1.060000000000000053e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.171393613232195005e+07,-4.605337299999999699e-09,1.064999999999999947e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.172225571293234825e+07,-4.603573464999999674e-09,1.070000000000000062e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.172609633559251204e+07,-4.602759669999999911e-09,1.074999999999999956e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.172567005974850431e+07,-4.602849980000000410e-09,1.080000000000000071e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.171378926261589676e+07,-4.605368449999999703e-09,1.084999999999999964e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.171161978295315057e+07,-4.605828630000000315e-09,1.090000000000000080e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.172305749731630832e+07,-4.603403549999999525e-09,1.094999999999999973e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.174152119862345606e+07,-4.599494170000000384e-09,1.100000000000000089e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.172352338192159310e+07,-4.603304825000000727e-09,1.104999999999999982e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.171115471516703069e+07,-4.605927290000000166e-09,1.110000000000000098e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.171254153962025046e+07,-4.605633100000000520e-09,1.114999999999999991e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.169480693022774160e+07,-4.609398015000000180e-09,1.120000000000000107e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.167265625198440254e+07,-4.614109080000000351e-09,1.125000000000000000e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.166734888661932573e+07,-4.615239294999999732e-09,1.129999999999999893e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.164583207528208196e+07,-4.619827025000000044e-09,1.135000000000000009e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.160807307947983965e+07,-4.627899934999999932e-09,1.140000000000000124e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.163535965398950130e+07,-4.622063215000000013e-09,1.145000000000000018e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.172009006083302945e+07,-4.604032475000000244e-09,1.149999999999999911e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.170687491524686664e+07,-4.606835409999999805e-09,1.155000000000000027e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.169116638539206982e+07,-4.610171634999999957e-09,1.159999999999999920e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.169150103844482079e+07,-4.610100510000000032e-09,1.165000000000000036e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.167254206753654778e+07,-4.614133389999999663e-09,1.169999999999999929e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.165564498103763908e+07,-4.617733625000000263e-09,1.175000000000000044e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.165785959913069382e+07,-4.617261440000000043e-09,1.179999999999999938e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.162032122357665747e+07,-4.625278179999999727e-09,1.185000000000000053e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.156131318345677108e+07,-4.637936435000000572e-09,1.189999999999999947e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.153989852474107221e+07,-4.642547405000000186e-09,1.195000000000000062e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.154528140228480846e+07,-4.641387510000000112e-09,1.199999999999999956e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.147671778877543658e+07,-4.656204965000000207e-09,1.205000000000000071e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.142822604383229464e+07,-4.666741884999999563e-09,1.209999999999999964e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.139421297963410616e+07,-4.674161190000000459e-09,1.215000000000000080e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.135104260546534136e+07,-4.683612029999999862e-09,1.219999999999999973e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.131870690394086391e+07,-4.690716019999999755e-09,1.225000000000000089e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.131514593212701380e+07,-4.691499665000000660e-09,1.229999999999999982e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.132581001976144686e+07,-4.689153654999999929e-09,1.235000000000000098e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.134174751363465935e+07,-4.685651910000000284e-09,1.239999999999999991e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.136407328369792178e+07,-4.680755334999999873e-09,1.245000000000000107e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.139495864192427695e+07,-4.673998284999999898e-09,1.250000000000000000e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
2.140324292262497917e+07,-4.672189179999999835e-09,1.254999999999999893e+00,2.380000000000000000e+07,2.500000000000000000e+07,1.100000000000000000e+01,2.000000000000000111e-01
