# resistance (ohms),current (A),time (s),res min,res_max,sensitivity,integ_time
7.800309517841729522e+07,-1.282000410000000088e-09,1.000000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.793439074610786140e+07,-1.283130579999999992e-09,1.004999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.782008146579663455e+07,-1.285015360000000190e-09,1.010000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.776194043538008630e+07,-1.285976140000000113e-09,1.014999999999999902e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.774522006643624604e+07,-1.286252710000000057e-09,1.020000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.770452805032058060e+07,-1.286926290000000038e-09,1.024999999999999911e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.768801040391620994e+07,-1.287199910000000076e-09,1.030000000000000027e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.771248633717349172e+07,-1.286794500000000048e-09,1.034999999999999920e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.770439762987600267e+07,-1.286928450000000148e-09,1.040000000000000036e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.768856264940868318e+07,-1.287190760000000261e-09,1.044999999999999929e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.771899717312692106e+07,-1.286686700000000013e-09,1.050000000000000044e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.773335748249638081e+07,-1.286449000000000135e-09,1.054999999999999938e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.772170631633037329e+07,-1.286641850000000192e-09,1.060000000000000053e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.774528474070595205e+07,-1.286251640000000046e-09,1.064999999999999947e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.778966153150402009e+07,-1.285517870000000151e-09,1.070000000000000062e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.777769222231633961e+07,-1.285715700000000058e-09,1.074999999999999956e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.776312806848442554e+07,-1.285956500000000097e-09,1.080000000000000071e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.776351024734099209e+07,-1.285950180000000068e-09,1.084999999999999964e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.769773952334752679e+07,-1.287038730000000064e-09,1.090000000000000080e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.759949500731833279e+07,-1.288668180000000017e-09,1.094999999999999973e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.755525426028655469e+07,-1.289403290000000091e-09,1.100000000000000089e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.750407549368177354e+07,-1.290254730000000149e-09,1.104999999999999982e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.742722404223085940e+07,-1.291535390000000008e-09,1.110000000000000098e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.746899017033168674e+07,-1.290839080000000101e-09,1.114999999999999991e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.758472603153528273e+07,-1.288913490000000087e-09,1.120000000000000107e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.768474356468129158e+07,-1.287254040000000084e-09,1.125000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.782754676443259418e+07,-1.284892100000000148e-09,1.129999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.799924571609422565e+07,-1.282063680000000073e-09,1.135000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.803458778537239134e+07,-1.281483030000000060e-09,1.140000000000000124e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.802582977992650867e+07,-1.281626869999999962e-09,1.145000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.806209780553236604e+07,-1.281031419999999988e-09,1.149999999999999911e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.806406855499069393e+07,-1.280999080000000060e-09,1.155000000000000027e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.803029256123876572e+07,-1.281553570000000171e-09,1.159999999999999920e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.802910527762570977e+07,-1.281573070000000183e-09,1.165000000000000036e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.799776857743832469e+07,-1.282087960000000079e-09,1.169999999999999929e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.790566512078455091e+07,-1.283603700000000138e-09,1.175000000000000044e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.782582415563221276e+07,-1.284920540000000280e-09,1.179999999999999938e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.778948241546580195e+07,-1.285520830000000102e-09,1.185000000000000053e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.772426522569194436e+07,-1.286599490000000089e-09,1.189999999999999947e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.764952285300000012e+07,-1.287837920000000217e-09,1.195000000000000062e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.761413948935779929e+07,-1.288425030000000056e-09,1.199999999999999956e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.754734798732644320e+07,-1.289534750000000059e-09,1.205000000000000071e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.744181136520689726e+07,-1.291292110000000088e-09,1.209999999999999964e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.739146674877178669e+07,-1.292132120000000100e-09,1.215000000000000080e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.736946301569454372e+07,-1.292499600000000114e-09,1.219999999999999973e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.732740586805360019e+07,-1.293202570000000117e-09,1.225000000000000089e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.729532825103667378e+07,-1.293739250000000093e-09,1.229999999999999982e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.729034697746784985e+07,-1.293822630000000120e-09,1.235000000000000098e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.723481982634197176e+07,-1.294752810000000214e-09,1.239999999999999991e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.716564773029902577e+07,-1.295913440000000150e-09,1.245000000000000107e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.714921015988749266e+07,-1.296189550000000113e-09,1.250000000000000000e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.709984492368490994e+07,-1.297019470000000053e-09,1.254999999999999893e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.701212129972833395e+07,-1.298496890000000015e-09,1.260000000000000009e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.697923327375012636e+07,-1.299051650000000088e-09,1.265000000000000124e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
7.705596823863950372e+07,-1.297758009999999897e-09,1.270000000000000018e+00,9.000000000000000000e+07,4.770000000000000000e+08,9.000000000000000000e+00,2.000000000000000111e-01
